"estrato";"arvore";"dap";"ht";"hi";"dicc";"disc"
557072;12062;12,7;24,3;0,1;14,8;13,4
557072;12062;12,7;24,3;0,7;13,3;12,3
557072;12062;12,7;24,3;1,3;12,7;11,9
557072;12062;12,7;24,3;2;12,1;11,5
557072;12062;12,7;24,3;4;12;11,4
557072;12062;12,7;24,3;6;11,5;10,9
557072;12062;12,7;24,3;8;11;10,4
557072;12062;12,7;24,3;10;10,2;9,6
557072;12062;12,7;24,3;12;9,2;8,6
557072;12062;12,7;24,3;14;8,3;7,9
557072;12062;12,7;24,3;16;7,1;6,7
557072;12062;12,7;24,3;18;6;5,6
557072;12062;12,7;24,3;20;4,7;4,3
557072;12062;12,7;24,3;22;3,3;2,9
557072;37966;20,7;33,6;0,1;27,1;25,3
557072;37966;20,7;33,6;0,7;22,3;21,3
557072;37966;20,7;33,6;1,3;20,7;19,7
557072;37966;20,7;33,6;2;19,3;18,5
557072;37966;20,7;33,6;4;18,75;17,95
557072;37966;20,7;33,6;6;17,9;17,1
557072;37966;20,7;33,6;8;17;16,2
557072;37966;20,7;33,6;10;15,95;15,15
557072;37966;20,7;33,6;12;15,75;14,95
557072;37966;20,7;33,6;14;14,15;13,35
557072;37966;20,7;33,6;16;13,35;12,75
557072;37966;20,7;33,6;18;12,1;11,5
557072;37966;20,7;33,6;20;10,95;10,35
557072;37966;20,7;33,6;22;10,1;9,7
557072;37966;20,7;33,6;24;8,9;8,5
557072;37966;20,7;33,6;26;7,7;7,3
557072;37966;20,7;33,6;28;6,35;5,95
557072;37966;20,7;33,6;30;4,8;4,4
557072;4312;19,2;26,4;0,1;23,7;21,7
557072;4312;19,2;26,4;0,7;21;19,6
557072;4312;19,2;26,4;1,3;19,2;18,2
557072;4312;19,2;26,4;2;19;18
557072;4312;19,2;26,4;4;17,8;17
557072;4312;19,2;26,4;6;15,8;15
557072;4312;19,2;26,4;8;15;14,2
557072;4312;19,2;26,4;10;14,5;13,9
557072;4312;19,2;26,4;12;13,3;12,7
557072;4312;19,2;26,4;14;11,7;11,1
557072;4312;19,2;26,4;16;10,8;10,4
557072;4312;19,2;26,4;18;9,4;9
557072;4312;19,2;26,4;20;8;7,6
557072;4312;19,2;26,4;22;6,3;5,9
557072;4312;19,2;26,4;24;4;3,8
557072;18165;13,7;24,5;0,1;18,4;16,4
557072;18165;13,7;24,5;0,7;15;13,6
557072;18165;13,7;24,5;1,3;13,7;12,5
557072;18165;13,7;24,5;2;12,2;11,2
557072;18165;13,7;24,5;4;12;11,2
557072;18165;13,7;24,5;6;11;10,2
557072;18165;13,7;24,5;8;10,5;9,7
557072;18165;13,7;24,5;10;10,2;9,4
557072;18165;13,7;24,5;12;9,4;8,8
557072;18165;13,7;24,5;14;8;7,6
557072;18165;13,7;24,5;16;7;6,6
557072;18165;13,7;24,5;18;6;5,6
557072;18165;13,7;24,5;20;5;4,6
557072;18165;13,7;24,5;22;3,5;3,1
557072;19697;4,8;9,9;0,1;6,3;5,5
557072;19697;4,8;9,9;0,7;5,2;4,8
557072;19697;4,8;9,9;1,3;4,8;4,4
557072;19697;4,8;9,9;2;4,8;4,4
557072;19697;4,8;9,9;4;4;3,8
557072;19697;4,8;9,9;6;3;2,8
557072;19697;4,8;9,9;8;1,9;1,7
557072;14569;11,6;21,8;0,1;13,9;13,3
557072;14569;11,6;21,8;0,7;12,3;11,7
557072;14569;11,6;21,8;1,3;11,6;11,2
557072;14569;11,6;21,8;2;11,3;10,9
557072;14569;11,6;21,8;4;10,2;9,8
557072;14569;11,6;21,8;6;9,5;9,1
557072;14569;11,6;21,8;8;9;8,6
557072;14569;11,6;21,8;10;7,9;7,5
557072;14569;11,6;21,8;12;7;6,6
557072;14569;11,6;21,8;14;5,9;5,5
557072;14569;11,6;21,8;16;4,5;4,1
557072;14569;11,6;21,8;18;3;2,8
557072;14569;11,6;21,8;20;1,9;1,7
557072;14573;23,8;31,3;0,1;30,5;28,5
557072;14573;23,8;31,3;0,7;25,5;23,9
557072;14573;23,8;31,3;1,3;23,8;22,4
557072;14573;23,8;31,3;2;23,5;22,5
557072;14573;23,8;31,3;4;22,4;21,4
557072;14573;23,8;31,3;6;20,6;19,8
557072;14573;23,8;31,3;8;19,3;18,5
557072;14573;23,8;31,3;10;18,3;17,5
557072;14573;23,8;31,3;12;16,3;15,5
557072;14573;23,8;31,3;14;15,7;14,9
557072;14573;23,8;31,3;16;13,5;12,7
557072;14573;23,8;31,3;18;12,6;11,8
557072;14573;23,8;31,3;20;11,6;10,8
557072;14573;23,8;31,3;22;10,3;9,7
557072;14573;23,8;31,3;24;9;8,4
557072;14573;23,8;31,3;26;6,8;6,2
557072;14573;23,8;31,3;28;5;4,6
557072;14573;23,8;31,3;30;2;1,8
557072;30803;14,3;22;0,1;18,1;16,7
557072;30803;14,3;22;0,7;15,4;14
557072;30803;14,3;22;1,3;14,3;13,3
557072;30803;14,3;22;2;14,1;13,1
557072;30803;14,3;22;4;12,3;11,5
557072;30803;14,3;22;6;11,8;11
557072;30803;14,3;22;8;10,5;9,7
557072;30803;14,3;22;10;9,3;8,5
557072;30803;14,3;22;12;8;7,4
557072;30803;14,3;22;14;7;6,4
557072;30803;14,3;22;16;5,8;5,2
557072;30803;14,3;22;18;4,3;3,9
557072;30803;14,3;22;20;3,1;2,7
557072;30608;9,8;20,4;0,1;13,2;11,4
557072;30608;9,8;20,4;0,7;10,3;8,7
557072;30608;9,8;20,4;1,3;9,8;9
557072;30608;9,8;20,4;2;9,3;8,7
557072;30608;9,8;20,4;4;8,8;8,2
557072;30608;9,8;20,4;6;8,2;7,6
557072;30608;9,8;20,4;8;7,7;7,1
557072;30608;9,8;20,4;10;7;6,4
557072;30608;9,8;20,4;12;6,1;5,7
557072;30608;9,8;20,4;14;5;4,6
557072;30608;9,8;20,4;16;3,7;3,3
557072;30608;9,8;20,4;18;2,2;1,8
557072;8677;19,7;25,8;0,1;24,4;22,4
557072;8677;19,7;25,8;0,7;21,6;19,8
557072;8677;19,7;25,8;1,3;19,7;18,7
557072;8677;19,7;25,8;2;19;18
557072;8677;19,7;25,8;4;17;16
557072;8677;19,7;25,8;6;15,6;14,8
557072;8677;19,7;25,8;8;14,8;14
557072;8677;19,7;25,8;10;14;13,2
557072;8677;19,7;25,8;12;13;12,4
557072;8677;19,7;25,8;14;11,8;11,2
557072;8677;19,7;25,8;16;10,3;9,7
557072;8677;19,7;25,8;18;9;8,4
557072;8677;19,7;25,8;20;7,5;6,9
557072;8677;19,7;25,8;22;6;5,4
557072;8677;19,7;25,8;24;3,1;2,9
557072;22019;24,6;26,7;0,1;28,4;26,6
557072;22019;24,6;26,7;0,7;25,1;23,5
557072;22019;24,6;26,7;1,3;24,6;23,2
557072;22019;24,6;26,7;2;22,2;21
557072;22019;24,6;26,7;4;21,1;20,1
557072;22019;24,6;26,7;6;20,3;19,3
557072;22019;24,6;26,7;8;18,9;17,9
557072;22019;24,6;26,7;10;16,5;15,5
557072;22019;24,6;26,7;12;15,8;14,8
557072;22019;24,6;26,7;14;15;14,2
557072;22019;24,6;26,7;16;12,7;11,9
557072;22019;24,6;26,7;18;11,2;10,4
557072;22019;24,6;26,7;20;9,3;8,5
557072;22019;24,6;26,7;22;6,5;5,7
557072;22019;24,6;26,7;24;4;3,4
557072;16109;8,2;16,9;0,1;10;10
557072;16109;8,2;16,9;0,7;8,6;8,6
557072;16109;8,2;16,9;1,3;8,2;8,2
557072;16109;8,2;16,9;2;8;8
557072;16109;8,2;16,9;4;7,5;7,5
557072;16109;8,2;16,9;6;6,6;6,6
557072;16109;8,2;16,9;8;6;6
557072;16109;8,2;16,9;10;5;5
557072;16109;8,2;16,9;12;4;4
557072;16109;8,2;16,9;14;2,5;2,5
557072;16109;8,2;16,9;16;1;1
557072;16113;19;30;0,1;26,3;26,3
557072;16113;19;30;0,7;21;21
557072;16113;19;30;1,3;19;19
557072;16113;19;30;2;18,8;18,8
557072;16113;19;30;4;17,3;17,3
557072;16113;19;30;6;16,3;16,3
557072;16113;19;30;8;15,3;15,3
557072;16113;19;30;10;14,3;14,3
557072;16113;19;30;12;13,6;13,6
557072;16113;19;30;14;13;13
557072;16113;19;30;16;12;12
557072;16113;19;30;18;10,7;10,7
557072;16113;19;30;20;9,3;9,3
557072;16113;19;30;22;8;8
557072;16113;19;30;24;6,5;6,5
557072;16113;19;30;26;5;5
557072;16113;19;30;28;3;3
557072;3251;10,1;17,6;0,1;12,2;10,8
557072;3251;10,1;17,6;0,7;11,1;10,3
557072;3251;10,1;17,6;1,3;10,1;9,5
557072;3251;10,1;17,6;2;10;9,6
557072;3251;10,1;17,6;4;9,6;9,2
557072;3251;10,1;17,6;6;8,5;8,1
557072;3251;10,1;17,6;8;7,7;7,3
557072;3251;10,1;17,6;10;6,6;6,2
557072;3251;10,1;17,6;12;5,9;5,5
557072;3251;10,1;17,6;14;4,5;4,1
557072;3251;10,1;17,6;16;2;1,8
557072;21225;5,6;10,5;0,1;6,8;6,2
557072;21225;5,6;10,5;0,7;6;5,4
557072;21225;5,6;10,5;1,3;5,6;5,2
557072;21225;5,6;10,5;2;5;4,6
557072;21225;5,6;10,5;4;4,3;3,9
557072;21225;5,6;10,5;6;3,2;3
557072;21225;5,6;10,5;8;2,4;2,2
557072;1000;21,3;22,6;0,1;26,6;23,2
557072;1000;21,3;22,6;0,7;22,7;21,3
557072;1000;21,3;22,6;1,3;21,3;20,2
557072;1000;21,3;22,6;2;19,8;18,8
557072;1000;21,3;22,6;4;18,3;17,3
557072;1000;21,3;22,6;6;17,1;16,1
557072;1000;21,3;22,6;8;16;15
557072;1000;21,3;22,6;10;14,4;13,4
557072;1000;21,3;22,6;12;13,1;12,1
557072;1000;21,3;22,6;14;10,7;9,8
557072;1000;21,3;22,6;16;8,7;7,9
557072;1000;21,3;22,6;18;6,3;5,6
557072;1000;21,3;22,6;20;3,7;3,2
557072;1001;22,5;23,3;0,1;27,6;24,2
557072;1001;22,5;23,3;0,7;23,5;21,4
557072;1001;22,5;23,3;1,3;22,5;21
557072;1001;22,5;23,3;2;21,9;20,7
557072;1001;22,5;23,3;4;19,4;18,4
557072;1001;22,5;23,3;6;18,3;17,3
557072;1001;22,5;23,3;8;16,3;15,3
557072;1001;22,5;23,3;10;15;14,1
557072;1001;22,5;23,3;12;13,6;12,7
557072;1001;22,5;23,3;14;11,7;10,8
557072;1001;22,5;23,3;16;9,5;8,7
557072;1001;22,5;23,3;18;7,3;6,6
557072;1001;22,5;23,3;20;5;4,5
557072;1001;22,5;23,3;22;1,6;1,4
557072;16243;7;15,8;0,1;9,2;8
557072;16243;7;15,8;0,7;7,5;6,9
557072;16243;7;15,8;1,3;7;6,6
557072;16243;7;15,8;2;6,8;6,4
557072;16243;7;15,8;4;6,2;5,8
557072;16243;7;15,8;6;5,5;5,1
557072;16243;7;15,8;8;4,7;4,3
557072;16243;7;15,8;10;3,8;3,6
557072;16243;7;15,8;12;2,9;2,7
557072;16251;11,2;20,5;0,1;13,3;11,9
557072;16251;11,2;20,5;0,7;12;11,2
557072;16251;11,2;20,5;1,3;11,2;10,6
557072;16251;11,2;20,5;2;11;10,4
557072;16251;11,2;20,5;4;10,5;9,9
557072;16251;11,2;20,5;6;9,7;9,1
557072;16251;11,2;20,5;8;9;8,6
557072;16251;11,2;20,5;10;8;7,6
557072;16251;11,2;20,5;12;7,2;6,8
557072;16251;11,2;20,5;14;6,1;5,7
557072;16251;11,2;20,5;16;5;4,6
557072;16251;11,2;20,5;18;3,6;3,4
557072;5285;11,2;20,5;0,1;13,3;11,9
557072;5285;11,2;20,5;0,7;12;11,2
557072;5285;11,2;20,5;1,3;11,2;10,6
557072;5285;11,2;20,5;2;11;10,4
557072;5285;11,2;20,5;4;10,5;9,9
557072;5285;11,2;20,5;6;9,7;9,1
557072;5285;11,2;20,5;8;9;8,6
557072;5285;11,2;20,5;10;8;7,6
557072;5285;11,2;20,5;12;7,2;6,8
557072;5285;11,2;20,5;14;6,1;5,7
557072;5285;11,2;20,5;16;5;4,6
557072;5285;11,2;20,5;18;3,6;3,4
557072;5289;22,1;24,3;0,1;27;24,4
557072;5289;22,1;24,3;0,7;22,9;20,9
557072;5289;22,1;24,3;1,3;22,1;20,3
557072;5289;22,1;24,3;2;20,6;18,8
557072;5289;22,1;24,3;4;19,2;18
557072;5289;22,1;24,3;6;18,5;17,3
557072;5289;22,1;24,3;8;17,6;16,4
557072;5289;22,1;24,3;10;14,9;13,9
557072;5289;22,1;24,3;12;13,7;12,7
557072;5289;22,1;24,3;14;12,2;11,4
557072;5289;22,1;24,3;16;10,6;9,8
557072;5289;22,1;24,3;18;8,9;8,1
557072;5289;22,1;24,3;20;6,8;6,2
557072;5289;22,1;24,3;22;3,5;3,1
557072;35151;15,3;25;0,1;17,6;15,8
557072;35151;15,3;25;0,7;15,6;14,2
557072;35151;15,3;25;1,3;15,3;14,3
557072;35151;15,3;25;2;14,1;13,3
557072;35151;15,3;25;4;13,55;12,75
557072;35151;15,3;25;6;12,75;11,95
557072;35151;15,3;25;8;11,8;11,2
557072;35151;15,3;25;10;10,85;10,25
557072;35151;15,3;25;12;9,9;9,3
557072;35151;15,3;25;14;8,9;8,3
557072;35151;15,3;25;16;7,8;7,2
557072;35151;15,3;25;18;6,95;6,35
557072;35151;15,3;25;20;5,45;5,05
557072;39894;22;30,5;0,1;26,6;25
557072;39894;22;30,5;0,7;24;22,8
557072;39894;22;30,5;1,3;22;21
557072;39894;22;30,5;2;20,9;19,9
557072;39894;22;30,5;4;19,55;18,75
557072;39894;22;30,5;6;18,6;17,8
557072;39894;22;30,5;8;17,35;16,75
557072;39894;22;30,5;10;16,2;15,6
557072;39894;22;30,5;12;15,4;14,8
557072;39894;22;30,5;14;13,8;13,2
557072;39894;22;30,5;16;12,5;11,9
557072;39894;22;30,5;18;12;11,4
557072;39894;22;30,5;20;10,85;10,25
557072;39894;22;30,5;22;9,6;9
557072;39894;22;30,5;24;8,25;7,65
557072;39894;22;30,5;26;6,35;5,75
557072;39894;22;30,5;28;4,3;3,7
557072;4613;3,8;10,7;0,1;5,3;4,5
557072;4613;3,8;10,7;0,7;4,1;3,7
557072;4613;3,8;10,7;1,3;3,8;3,6
557072;4613;3,8;10,7;2;3,8;3,6
557072;4613;3,8;10,7;4;3,3;3,1
557072;4613;3,8;10,7;6;2,8;2,6
557072;4613;3,8;10,7;8;2,2;2
557072;19325;9,6;18,7;0,1;12,4;10,4
557072;19325;9,6;18,7;0,7;10,4;9,2
557072;19325;9,6;18,7;1,3;9,6;8,8
557072;19325;9,6;18,7;2;9,2;8,4
557072;19325;9,6;18,7;4;8,7;7,9
557072;19325;9,6;18,7;6;7,7;7,1
557072;19325;9,6;18,7;8;7;6,4
557072;19325;9,6;18,7;10;6,3;5,7
557072;19325;9,6;18,7;12;5,7;5,1
557072;19325;9,6;18,7;14;4,3;3,9
557072;19325;9,6;18,7;16;3,3;2,9
557072;23714;11,5;20,7;0,1;14,5;13,3
557072;23714;11,5;20,7;0,7;11,9;11,1
557072;23714;11,5;20,7;1,3;11,5;10,7
557072;23714;11,5;20,7;2;10,8;10
557072;23714;11,5;20,7;4;10,3;9,7
557072;23714;11,5;20,7;6;9,3;8,7
557072;23714;11,5;20,7;8;8,5;7,9
557072;23714;11,5;20,7;10;7,7;7,1
557072;23714;11,5;20,7;12;6,6;6
557072;23714;11,5;20,7;14;5,6;5,2
557072;23714;11,5;20,7;16;4,6;4,2
557072;23714;11,5;20,7;18;3,2;3
557072;29727;5,4;12,7;0,1;7,3;6,1
557072;29727;5,4;12,7;0,7;6;5,4
557072;29727;5,4;12,7;1,3;5,4;4,8
557072;29727;5,4;12,7;2;5,1;4,7
557072;29727;5,4;12,7;4;4,4;4
557072;29727;5,4;12,7;6;3,1;2,9
557072;29727;5,4;12,7;8;3;2,8
557072;29727;5,4;12,7;10;2,2;2
557072;32227;10,4;18,2;0,1;12,7;11,7
557072;32227;10,4;18,2;0,7;10,9;10,3
557072;32227;10,4;18,2;1,3;10,4;10
557072;32227;10,4;18,2;2;10;9,6
557072;32227;10,4;18,2;4;9,2;8,8
557072;32227;10,4;18,2;6;8,2;7,8
557072;32227;10,4;18,2;8;7,6;7,2
557072;32227;10,4;18,2;10;6,3;5,9
557072;32227;10,4;18,2;12;5,3;4,9
557072;32227;10,4;18,2;14;3,9;3,5
557072;25036;14,6;23,3;0,1;19,6;17,8
557072;25036;14,6;23,3;0,7;16;14,8
557072;25036;14,6;23,3;1,3;14,6;13,6
557072;25036;14,6;23,3;2;13,4;12,6
557072;25036;14,6;23,3;4;12,2;11,4
557072;25036;14,6;23,3;6;11,8;11
557072;25036;14,6;23,3;8;11,2;10,6
557072;25036;14,6;23,3;10;10,2;9,6
557072;25036;14,6;23,3;12;9,4;8,8
557072;25036;14,6;23,3;14;9;8,4
557072;25036;14,6;23,3;16;7;6,4
557072;25036;14,6;23,3;18;6,1;5,7
557072;25036;14,6;23,3;20;5,1;4,7
557072;25036;14,6;23,3;22;2;1,8
557072;32274;10,9;21,3;0,1;13,2;11,8
557072;32274;10,9;21,3;0,7;11,9;10,9
557072;32274;10,9;21,3;1,3;10,9;10,3
557072;32274;10,9;21,3;2;10,3;9,7
557072;32274;10,9;21,3;4;9,8;9,4
557072;32274;10,9;21,3;6;9,2;8,8
557072;32274;10,9;21,3;8;8,8;8,4
557072;32274;10,9;21,3;10;7,7;7,3
557072;32274;10,9;21,3;12;6,7;6,3
557072;32274;10,9;21,3;14;5,8;5,4
557072;32274;10,9;21,3;16;4,7;4,3
557072;32274;10,9;21,3;18;3,5;3,1
557072;16334;14,4;22,9;0,1;18,5;16,5
557072;16334;14,4;22,9;0,7;15,5;14,3
557072;16334;14,4;22,9;1,3;14,4;13,6
557072;16334;14,4;22,9;2;14,2;13,4
557072;16334;14,4;22,9;4;13,6;12,8
557072;16334;14,4;22,9;6;12,7;11,9
557072;16334;14,4;22,9;8;11,6;11
557072;16334;14,4;22,9;10;10,6;10
557072;16334;14,4;22,9;12;9,5;8,9
557072;16334;14,4;22,9;14;8,4;7,8
557072;16334;14,4;22,9;16;6,7;6,1
557072;16334;14,4;22,9;18;5,6;5
557072;16334;14,4;22,9;20;4;3,6
557072;32063;21,7;28,5;0,1;27,7;25,1
557072;32063;21,7;28,5;0,7;23,7;21,3
557072;32063;21,7;28,5;1,3;21,7;20,3
557072;32063;21,7;28,5;2;20,5;19,1
557072;32063;21,7;28,5;4;19,1;18,1
557072;32063;21,7;28,5;6;18,1;17,1
557072;32063;21,7;28,5;8;17,2;16,2
557072;32063;21,7;28,5;10;16;15
557072;32063;21,7;28,5;12;14,4;13,4
557072;32063;21,7;28,5;14;13,8;12,8
557072;32063;21,7;28,5;16;12,3;11,3
557072;32063;21,7;28,5;18;11,4;10,4
557072;32063;21,7;28,5;20;10,3;9,3
557072;32063;21,7;28,5;22;8,1;7,3
557072;32063;21,7;28,5;24;7;6,2
557072;32063;21,7;28,5;26;4;3,6
557072;23760;22,6;27,9;0,1;27,9;24,9
557072;23760;22,6;27,9;0,7;24,3;22,3
557072;23760;22,6;27,9;1,3;22,6;21
557072;23760;22,6;27,9;2;21,5;20,1
557072;23760;22,6;27,9;4;20,5;19,5
557072;23760;22,6;27,9;6;20;19
557072;23760;22,6;27,9;8;18,2;17,2
557072;23760;22,6;27,9;10;17,3;16,3
557072;23760;22,6;27,9;12;16,1;15,1
557072;23760;22,6;27,9;14;14,4;13,4
557072;23760;22,6;27,9;16;13,2;12,4
557072;23760;22,6;27,9;18;12,4;11,6
557072;23760;22,6;27,9;20;10,7;9,9
557072;23760;22,6;27,9;22;8,8;8
557072;23760;22,6;27,9;24;5,9;5,3
557072;23760;22,6;27,9;26;3,3;2,9
557072;18553;16,9;23,1;0,1;20,7;18,3
557072;18553;16,9;23,1;0,7;17,2;15,8
557072;18553;16,9;23,1;1,3;16,9;15,9
557072;18553;16,9;23,1;2;16,3;15,3
557072;18553;16,9;23,1;4;15,3;14,3
557072;18553;16,9;23,1;6;13,8;12,8
557072;18553;16,9;23,1;8;12,8;12
557072;18553;16,9;23,1;10;11,6;10,8
557072;18553;16,9;23,1;12;10,6;9,8
557072;18553;16,9;23,1;14;9,4;8,8
557072;18553;16,9;23,1;16;7,7;7,1
557072;18553;16,9;23,1;18;6,2;5,6
557072;18553;16,9;23,1;20;4,4;3,8
557072;29087;10;20,3;0,1;12,6;11,2
557072;29087;10;20,3;0,7;10,5;9,5
557072;29087;10;20,3;1,3;10;9,2
557072;29087;10;20,3;2;9,6;9
557072;29087;10;20,3;4;9,1;8,5
557072;29087;10;20,3;6;8,6;8
557072;29087;10;20,3;8;7,8;7,2
557072;29087;10;20,3;10;7,1;6,7
557072;29087;10;20,3;12;6,4;6
557072;29087;10;20,3;14;5,1;4,7
557072;29087;10;20,3;16;4,1;3,7
557072;29087;10;20,3;18;3,2;2,8
557072;29089;6,5;15,2;0,1;7,6;6,8
557072;29089;6,5;15,2;0,7;6,9;6,1
557072;29089;6,5;15,2;1,3;6,5;5,9
557072;29089;6,5;15,2;2;6,3;5,9
557072;29089;6,5;15,2;4;6,2;5,8
557072;29089;6,5;15,2;6;5;4,6
557072;29089;6,5;15,2;8;4,7;4,3
557072;29089;6,5;15,2;10;3,8;3,6
557072;29089;6,5;15,2;12;2,5;2,3
557072;24927;3,9;9;0,1;5;4,2
557072;24927;3,9;9;0,7;4,2;3,8
557072;24927;3,9;9;1,3;3,9;3,5
557072;24927;3,9;9;2;3;2,6
557072;24927;3,9;9;4;2,6;2,4
557072;24927;3,9;9;6;2;1,8
557072;24935;19;27,7;0,1;24,8;22,2
557072;24935;19;27,7;0,7;20,4;18,6
557072;24935;19;27,7;1,3;19;17,2
557072;24935;19;27,7;2;17,9;16,7
557072;24935;19;27,7;4;17,2;16,2
557072;24935;19;27,7;6;16,3;15,3
557072;24935;19;27,7;8;15,3;14,3
557072;24935;19;27,7;10;14;13
557072;24935;19;27,7;12;13;12,2
557072;24935;19;27,7;14;12;11,2
557072;24935;19;27,7;16;10,6;10
557072;24935;19;27,7;18;9,6;9
557072;24935;19;27,7;20;8,1;7,5
557072;24935;19;27,7;22;5,7;5,3
557072;24935;19;27,7;24;4,3;3,9
557072;24935;19;27,7;26;2,3;2,1
557072;34496;19;27,9;0,1;24,65;22,45
557072;34496;19;27,9;0,7;19,8;17,8
557072;34496;19;27,9;1,3;19;17,8
557072;34496;19;27,9;2;17,85;16,85
557072;34496;19;27,9;4;16,7;15,7
557072;34496;19;27,9;6;15,75;14,75
557072;34496;19;27,9;8;14,9;14,1
557072;34496;19;27,9;10;13,65;12,85
557072;34496;19;27,9;12;12,8;12
557072;34496;19;27,9;14;11,7;10,9
557072;34496;19;27,9;16;10,45;9,65
557072;34496;19;27,9;18;9,35;8,55
557072;34496;19;27,9;20;7,95;7,15
557072;34496;19;27,9;22;6,75;6,15
557072;34496;19;27,9;24;5,1;4,5
557072;34496;19;27,9;26;2,4;2
557072;40273;17,7;25,1;0,1;22;20
557072;40273;17,7;25,1;0,7;19,1;17,3
557072;40273;17,7;25,1;1,3;17,7;16,3
557072;40273;17,7;25,1;2;16,35;15,35
557072;40273;17,7;25,1;4;15,75;14,95
557072;40273;17,7;25,1;6;14,6;13,8
557072;40273;17,7;25,1;8;13,5;12,7
557072;40273;17,7;25,1;10;12,6;11,8
557072;40273;17,7;25,1;12;11,45;10,65
557072;40273;17,7;25,1;14;10,3;9,5
557072;40273;17,7;25,1;16;9,3;8,5
557072;40273;17,7;25,1;18;8,4;7,6
557072;40273;17,7;25,1;20;6,4;5,8
557072;40273;17,7;25,1;22;5,05;4,45
557072;28379;7,6;16,9;0,1;8,9;8,1
557072;28379;7,6;16,9;0,7;7,9;7,3
557072;28379;7,6;16,9;1,3;7,6;7
557072;28379;7,6;16,9;2;7,3;6,9
557072;28379;7,6;16,9;4;6,9;6,5
557072;28379;7,6;16,9;6;6,2;5,8
557072;28379;7,6;16,9;8;5,3;4,9
557072;28379;7,6;16,9;10;4,4;4,2
557072;28379;7,6;16,9;12;3,5;3,3
557072;30362;22,1;27,2;0,1;25,1;23,1
557072;30362;22,1;27,2;0,7;23,3;21,7
557072;30362;22,1;27,2;1,3;22,1;20,7
557072;30362;22,1;27,2;2;21,9;20,7
557072;30362;22,1;27,2;4;20;19
557072;30362;22,1;27,2;6;18,6;17,6
557072;30362;22,1;27,2;8;17,5;16,5
557072;30362;22,1;27,2;10;15,7;14,7
557072;30362;22,1;27,2;12;14,7;13,9
557072;30362;22,1;27,2;14;13,2;12,4
557072;30362;22,1;27,2;16;12,5;11,7
557072;30362;22,1;27,2;18;11,4;10,6
557072;30362;22,1;27,2;20;9,3;8,5
557072;30362;22,1;27,2;22;7,2;6,6
557072;30362;22,1;27,2;24;5;4,4
557072;30362;22,1;27,2;26;1,6;1,4
557072;30432;16,1;19,7;0,1;19,8;18,2
557072;30432;16,1;19,7;0,7;17,2;15,6
557072;30432;16,1;19,7;1,3;16,1;14,9
557072;30432;16,1;19,7;2;14,7;13,9
557072;30432;16,1;19,7;4;13,7;12,9
557072;30432;16,1;19,7;6;12,6;11,8
557072;30432;16,1;19,7;8;11,6;11
557072;30432;16,1;19,7;10;10,1;9,5
557072;30432;16,1;19,7;12;8,5;7,9
557072;30432;16,1;19,7;14;7,2;6,6
557072;30432;16,1;19,7;16;4,7;4,3
557072;30442;8,6;17,6;0,1;10,2;9,2
557072;30442;8,6;17,6;0,7;8,9;8,1
557072;30442;8,6;17,6;1,3;8,6;8
557072;30442;8,6;17,6;2;7,9;7,5
557072;30442;8,6;17,6;4;7,5;7,1
557072;30442;8,6;17,6;6;7,3;6,9
557072;30442;8,6;17,6;8;6,5;6,1
557072;30442;8,6;17,6;10;5,2;4,8
557072;30442;8,6;17,6;12;4,3;3,9
557072;30442;8,6;17,6;14;3,3;3,1
557072;30442;8,6;17,6;16;1,9;1,7
557072;29890;9,8;18;0,1;11,7;10,5
557072;29890;9,8;18;0,7;10,6;10
557072;29890;9,8;18;1,3;9,8;9,2
557072;29890;9,8;18;2;9,4;9
557072;29890;9,8;18;4;8,3;7,9
557072;29890;9,8;18;6;7,9;7,5
557072;29890;9,8;18;8;7,1;6,7
557072;29890;9,8;18;10;6,1;5,7
557072;29890;9,8;18;12;5;4,6
557072;29890;9,8;18;14;4;3,8
557072;16404;10,2;14,4;0,1;13,5;10,5
557072;16404;10,2;14,4;0,7;11,2;8,8
557072;16404;10,2;14,4;1,3;10,2;8,8
557072;16404;10,2;14,4;2;10;9
557072;16404;10,2;14,4;4;9;8
557072;16404;10,2;14,4;6;8,4;7,4
557072;16404;10,2;14,4;8;6,9;5,9
557072;16404;10,2;14,4;10;5,6;5
557072;16404;10,2;14,4;12;3,2;2,8
557072;16414;21,2;25,4;0,1;26,4;24,6
557072;16414;21,2;25,4;0,7;22,2;20,6
557072;16414;21,2;25,4;1,3;21,2;19,8
557072;16414;21,2;25,4;2;20,2;18,8
557072;16414;21,2;25,4;4;19,5;18,1
557072;16414;21,2;25,4;6;18,3;16,9
557072;16414;21,2;25,4;8;16,4;15
557072;16414;21,2;25,4;10;16,2;14,8
557072;16414;21,2;25,4;12;15,7;14,3
557072;16414;21,2;25,4;14;13,3;12,1
557072;16414;21,2;25,4;16;12,1;11,1
557072;16414;21,2;25,4;18;10,7;9,7
557072;16414;21,2;25,4;20;8,2;7,2
557072;16414;21,2;25,4;22;6,2;5,4
557072;13992;7,7;14,6;0,1;10,3;8,3
557072;13992;7,7;14,6;0,7;8,3;6,5
557072;13992;7,7;14,6;1,3;7,7;6,7
557072;13992;7,7;14,6;2;7;6
557072;13992;7,7;14,6;4;6;5,4
557072;13992;7,7;14,6;6;5,4;4,8
557072;13992;7,7;14,6;8;4,5;4,1
