"";"idamostra";"idade1";"hdom1";"licl4";"lscl4";"lscl3";"lscl2";"lscl1";"is";"nmudou";"nis"
"814";200;48,62;19,5792889037803;14,6240166378023;17,5438952381093;20,7038765638334;24,1004477615416;27,7304326895905;3;1;3
"815";200;62,52;25,5983284295867;19,4084303411391;22,0130523789556;24,6851248809649;27,4203448842925;30,215008669562;2;1;2
"816";200;77,17;29,4286263096454;23,592520760965;25,7428055612611;27,8688641632105;29,9730297638379;32,0572435001859;2;1;2
"817";201;38,67;20,2757067001546;10,827023191877;13,7864142658676;17,1760936334987;21,0134133945599;25,3149022383267;2;0;2
"818";201;48,62;22,802708418427;14,6240166378023;17,5438952381093;20,7038765638334;24,1004477615416;27,7304326895905;2;0;2
"819";201;62,52;25,4490960446494;19,4084303411391;22,0130523789556;24,6851248809649;27,4203448842925;30,215008669562;2;0;2
"820";201;77,17;29,3689333556704;23,592520760965;25,7428055612611;27,8688641632105;29,9730297638379;32,0572435001859;2;0;2
"821";202;38,21;18,0073744491069;10,6472923839869;13,6026237279478;16,9983575281675;20,8536392757179;25,1867589164092;2;0;2
"822";202;48,16;22,7231178131271;14,4538675066515;17,3800508517231;20,5538597068579;23,9721876522154;27,6322203088525;2;0;2
"823";202;62,06;25,847049071149;19,2623051582981;21,8800744861938;24,5694722902231;27,3260208470389;30,1458609422708;2;0;2
"824";202;77,86;28,9013385495334;23,7672549369877;25,8955554580712;27,9969438343271;30,0740444329841;32,1290378281215;2;0;2
"825";203;24,87;11,0034011827139;5,50726541627143;8,01823549360514;11,2849815829851;15,439749278405;20,6241193753678;3;1;3
"826";203;38,01;16,6941294616582;10,5690929803543;13,5224663522639;16,9206717789672;20,7836649018617;25,1305339752439;3;1;3
"827";203;47,96;19,89765132498;14,3796895371497;17,3085019790248;20,4882494605418;23,9160144962373;27,5891515169046;3;1;3
"828";203;61,86;25,5684819525992;19,1984963524907;21,821944063859;24,5188658777761;27,2847100660807;30,1155513660696;2;1;2
"829";203;76,51;28,8714920725459;23,423538498431;25,5948704301879;27,7446585740656;29,8749524182513;31,9874592015724;2;1;2
"830";204;38,01;16,3359717378085;10,5690929803543;13,5224663522639;16,9206717789672;20,7836649018617;25,1305339752439;3;0;3
"831";204;47,96;19,9175489763049;14,3796895371497;17,3085019790248;20,4882494605418;23,9160144962373;27,5891515169046;3;0;3
"832";204;61,86;23,5090750404638;19,1984963524907;21,821944063859;24,5188658777761;27,2847100660807;30,1155513660696;3;0;3
"833";204;76,51;26,7324945551106;23,423538498431;25,5948704301879;27,7446585740656;29,8749524182513;31,9874592015724;3;0;3
"834";205;36,37;14,4456948619355;9,9269465345618;12,8596933604905;16,2742912391044;20,1980798375038;24,6574959244536;3;1;3
"835";205;46,32;16,6145388563583;13,7670363730803;16,7147209713605;19,9413679650227;23,4459111957848;27,2273765383099;4;1;4
"836";205;60,22;21,2407427894161;18,6689901062606;21,3380661370393;24,0964311443539;26,9389786034464;29,8612833309586;4;1;4
"837";205;74,87;24,3746228731005;22,9957837783471;25,219442982749;27,4287234886397;29,624949649977;31,8092282123241;4;1;4
"838";206;27,79;11,6600236764383;6,59678490362139;9,26687144587918;12,6245407901134;16,7643031077168;21,7842378418643;3;0;3
"839";206;38,76;16,3558693891335;10,8621652239629;13,8222791235211;17,2107146935013;21,044484324023;25,3397840188207;3;0;3
"840";206;52,66;21,0915104044788;16,0888579173927;18,9393669073193;21,9691685008341;25,1726175727304;28,5446940358132;3;0;3
"841";206;67,31;25,2302218800746;20,8769071244372;23,3386822075456;25,8296392074606;28,3475581803102;30,8905524451013;3;0;3
"842";207;27,86;11,2222753472887;6,62332663976648;9,29675255630459;12,6560797223313;16,7950237807274;21,8107722515679;3;0;3
"843";207;38,83;16,4951529484084;10,8894924396218;13,8501525257704;17,2376074877532;21,0686079814146;25,359093895033;3;0;3
"844";207;52,73;20,3353996541295;16,1137446064939;18,9628513556403;21,9902787382086;25,1903639809098;28,558072654945;3;0;3
"845";207;68,53;23,6981027280511;21,2353171774026;23,6593794656931;26,1042985538467;28,5684285160157;31,0503746565916;3;0;3
"846";208;38,83;18,5247133835563;10,8894924396218;13,8501525257704;17,2376074877532;21,0686079814146;25,359093895033;2;0;2
"847";208;52,73;23,0613778856518;16,1137446064939;18,9628513556403;21,9902787382086;25,1903639809098;28,558072654945;2;0;2
"848";208;68,53;27,2597823152225;21,2353171774026;23,6593794656931;26,1042985538467;28,5684285160157;31,0503746565916;2;0;2
"849";209;27,43;11,1625823933138;6,4605602580346;9,11312980226004;12,4619056783673;16,6055615844697;21,6468672083771;3;1;3
"850";209;38,67;17,2114683961077;10,827023191877;13,7864142658676;17,1760936334987;21,0134133945599;25,3149022383267;2;1;2
"851";209;52,69;22,0068023654278;16,0995257940279;18,949434583563;21,978219084318;25,1802265388054;28,5504306516204;2;1;2
"852";209;63,96;25,2501195313996;19,8601161232933;22,4228524379072;25,0405505038713;27,7094902756932;30,4264825677798;2;1;2
"853";210;38,67;17,5497284686323;10,827023191877;13,7864142658676;17,1760936334987;21,0134133945599;25,3149022383267;2;0;2
"854";210;52,69;22,2455741813276;16,0995257940279;18,949434583563;21,978219084318;25,1802265388054;28,5504306516204;2;0;2
"855";210;63,96;25,1108359721247;19,8601161232933;22,4228524379072;25,0405505038713;27,7094902756932;30,4264825677798;2;0;2
"856";211;20,5;11,3416612552386;3,96506295623986;6,1614115312775;9,20104517532975;13,2917376438691;18,6688751569972;2;0;2
"857";211;31,73;16,6344365076832;8,11220667890946;10,9379452073213;14,3555759128178;18,4218562546294;23,1936201875148;2;0;2
"858";211;45,76;22,7430154644521;13,5561250822097;16,5091029707409;19,7509773103433;23,2814476073156;27,1002385704893;2;0;2
"859";211;57,03;25,4093007419994;17,6075386650218;20,3597668716839;23,2356927102074;26,2294833010619;29,3360322923968;2;0;2
"860";212;20,5;11,3615589065636;3,96506295623986;6,1614115312775;9,20104517532975;13,2917376438691;18,6688751569972;2;1;2
"861";212;45,76;22,6037319051772;13,5561250822097;16,5091029707409;19,7509773103433;23,2814476073156;27,1002385704893;2;1;2
"862";212;57,03;27,6577353417221;17,6075386650218;20,3597668716839;23,2356927102074;26,2294833010619;29,3360322923968;1;1;1
"863";213;23,49;9,09322665551584;5,0069068683096;7,42870608737509;10,6364353197179;14,7835572611993;20,0370865381543;3;1;3
"864";213;34,69;14,6446713751853;9,26853314261091;12,1712359635448;15,5948692533107;19,5758427457039;24,1497844886188;3;1;3
"865";213;47,86;21,3501798717035;14,3425556524901;17,2726567648672;20,4553565028495;23,8878346984553;27,5675328813382;2;1;2
"866";213;60,68;24,1955440111756;18,8186342464087;21,4750878508753;24,2162704337661;27,0372209528634;29,9336462636672;3;1;3
"867";213;72,83;28,2546648814715;22,4479350891102;24,7365824506155;27,0208188887201;29,3010331451363;31,5775514540156;2;1;2
"868";214;23,52;10,4064716429645;5,0176669843051;7,44150307420168;10,6506334674074;14,7980348262076;20,0501312656373;3;1;3
"869";214;34,72;15,9579163626339;9,28028645852317;12,1836087942642;15,6071547190179;19,5871574431882;24,159064505903;2;1;2
"870";214;47,9;21,7680305495281;14,3574127824033;17,2870005078668;20,4685207185198;23,8991140893639;27,5761870928897;2;1;2
"871";214;60,71;24,792473550925;18,8283633109708;21,48398877776;24,2240492307296;27,0435934079611;29,9383370138371;2;1;2
"872";214;72,86;28,4735390460463;22,4561190225225;24,7438126329147;27,0269398399163;29,3059033628177;31,5810411443685;2;1;2
"873";215;23,52;10,4064716429645;5,0176669843051;7,44150307420168;10,6506334674074;14,7980348262076;20,0501312656373;3;1;3
"874";215;34,72;16,2165858298587;9,28028645852317;12,1836087942642;15,6071547190179;19,5871574431882;24,159064505903;2;1;2
"875";215;47,9;21,3501798717035;14,3574127824033;17,2870005078668;20,4685207185198;23,8991140893639;27,5761870928897;2;1;2
"876";215;60,71;24,1955440111756;18,8283633109708;21,48398877776;24,2240492307296;27,0435934079611;29,9383370138371;3;1;3
"877";215;72,86;28,0556883682217;22,4561190225225;24,7438126329147;27,0269398399163;29,3059033628177;31,5810411443685;2;1;2
"878";216;34,72;17,1716730934577;9,28028645852317;12,1836087942642;15,6071547190179;19,5871574431882;24,159064505903;2;0;2
"879";216;47,9;23,0613778856518;14,3574127824033;17,2870005078668;20,4685207185198;23,8991140893639;27,5761870928897;2;0;2
"880";216;60,71;24,8521665049;18,8283633109708;21,48398877776;24,2240492307296;27,0435934079611;29,9383370138371;2;0;2
"881";216;72,86;29,1301615397707;22,4561190225225;24,7438126329147;27,0269398399163;29,3059033628177;31,5810411443685;2;0;2
"882";217;28,32;13,928355927486;6,79815845920144;9,49299327985655;12,8626456328955;16,9957296402059;21,9837298774948;2;0;2
"883";217;53,42;23,3200473528765;16,3581091175891;19,1930673258079;22,1969105348998;25,363831257981;28,6886798980762;2;0;2
"884";217;65,64;26,1455138410237;20,375997769365;22,8886427969085;25,4427682659934;28,0353875147251;30,6639514898506;2;0;2
"885";217;77,56;29,9459652440948;23,6915253072644;25,8293812255196;27,9414781483598;30,0303145477989;32,0979675472391;2;0;2
"886";218;53,42;23,877181589976;16,3581091175891;19,1930673258079;22,1969105348998;25,363831257981;28,6886798980762;2;0;2
"887";218;65,64;26,3643880055984;20,375997769365;22,8886427969085;25,4427682659934;28,0353875147251;30,6639514898506;2;0;2
"888";218;77,56;29,6872957768701;23,6915253072644;25,8293812255196;27,9414781483598;30,0303145477989;32,0979675472391;2;0;2
"889";219;53,42;23,9965674979258;16,3581091175891;19,1930673258079;22,1969105348998;25,363831257981;28,6886798980762;2;0;2
"890";219;65,64;26,802136334748;20,375997769365;22,8886427969085;25,4427682659934;28,0353875147251;30,6639514898506;2;0;2
"891";219;77,56;29,9658628954198;23,6915253072644;25,8293812255196;27,9414781483598;30,0303145477989;32,0979675472391;2;0;2
"892";220;22,4;11,8391025383631;4,6198223583185;6,96460670175564;10,1177066299013;14,2510189549543;19,5542305953076;2;1;2
"893";220;36,17;18,9624617127059;9,8485652116477;12,7782214457149;16,1943235207695;20,1252070471194;24,5983094789974;2;1;2
"894";220;45,14;23,1409684909517;13,3216591612861;16,2797753777814;19,5380023882201;23,096974199325;26,9572734047792;1;1;1
"895";220;58,51;25,1406824491122;18,1051054294679;20,8197695943375;23,6415500069062;26,5648824911692;29,5849194808558;2;1;2
"896";220;70,43;28,0556883682217;21,7808393122052;24,1454512678738;26,51900218881;28,9007489236008;31,290064529449;2;1;2
"897";220;77,86;29,319189227358;23,7672549369877;25,8955554580712;27,9969438343271;30,0740444329841;32,1290378281215;2;1;2
"898";221;22,4;9,35189612274058;4,6198223583185;6,96460670175564;10,1177066299013;14,2510189549543;19,5542305953076;3;1;3
"899";221;36,17;16,913003626233;9,8485652116477;12,7782214457149;16,1943235207695;20,1252070471194;24,5983094789974;2;1;2
"900";221;45,14;19,2211311799306;13,3216591612861;16,2797753777814;19,5380023882201;23,096974199325;26,9572734047792;3;1;3
"901";221;58,51;23,0514290599893;18,1051054294679;20,8197695943375;23,6415500069062;26,5648824911692;29,5849194808558;3;1;3
"902";221;70,43;25,5386354756118;21,7808393122052;24,1454512678738;26,51900218881;28,9007489236008;31,290064529449;3;1;3
"903";221;77,86;26,7921875090855;23,7672549369877;25,8955554580712;27,9969438343271;30,0740444329841;32,1290378281215;3;1;3
"904";222;36,17;14,883443191085;9,8485652116477;12,7782214457149;16,1943235207695;20,1252070471194;24,5983094789974;3;1;3
"905";222;45,14;18,2660439163316;13,3216591612861;16,2797753777814;19,5380023882201;23,096974199325;26,9572734047792;3;1;3
"906";222;58,51;21,0218686248413;18,1051054294679;20,8197695943375;23,6415500069062;26,5648824911692;29,5849194808558;3;1;3
"907";222;70,43;23,5289726917888;21,7808393122052;24,1454512678738;26,51900218881;28,9007489236008;31,290064529449;4;1;4
"908";222;77,86;24,8223200279125;23,7672549369877;25,8955554580712;27,9969438343271;30,0740444329841;32,1290378281215;4;1;4
"909";223;24,05;13,5304029009864;5,20864790230522;7,6677440307796;10,9007495679867;15,0522385692902;20,2784848858959;2;2;2
"910";223;37,81;17,1119801394828;10,4908633765361;13,4421602881064;16,8427379741197;20,7133811005156;25,0739965146593;2;2;2
"911";223;46,78;19,1216429233057;13,9396482950222;16,8825362934278;20,0963651625873;23,5794926061419;27,3304213360724;3;2;3
"912";223;60,15;22,8325548954145;18,6461417502657;21,3171259069274;24,0781015771558;26,9239408582239;29,8501990943218;3;2;3
"913";223;72,08;25,5187378242868;22,2420969317815;24,5545600850744;26,8665888076491;29,1782207251313;31,4894874638643;3;2;3
"914";223;79,5;25,6182260809117;24,1747047942741;26,2508809037221;28,2942266292587;30,3080345669671;32,2950324252478;4;2;4
"915";224;24,05;12,2370555648627;5,20864790230522;7,6677440307796;10,9007495679867;15,0522385692902;20,2784848858959;2;2;2
"916";224;37,81;15,4803727308344;10,4908633765361;13,4421602881064;16,8427379741197;20,7133811005156;25,0739965146593;3;2;3
"917";224;46,78;16,3359717378085;13,9396482950222;16,8825362934278;20,0963651625873;23,5794926061419;27,3304213360724;4;2;4
"918";224;60,15;20,6935573779792;18,6461417502657;21,3171259069274;24,0781015771558;26,9239408582239;29,8501990943218;4;2;4
"919";224;72,08;23,6483585997387;22,2420969317815;24,5545600850744;26,8665888076491;29,1782207251313;31,4894874638643;4;2;4
"920";224;79,5;24,8919618075499;24,1747047942741;26,2508809037221;28,2942266292587;30,3080345669671;32,2950324252478;4;2;4
"921";225;35,45;18,0073744491069;9,56636007653679;12,4838145242155;15,9043887739416;19,8601876758608;24,3824553116294;2;0;2
"922";225;48,65;21,2108963124286;14,6350907864551;17,5545459016095;20,7136174349306;24,1087673561904;27,7367971806602;2;0;2
"923";225;60,71;25,3098124853745;18,8283633109708;21,48398877776;24,2240492307296;27,0435934079611;29,9383370138371;2;0;2
"924";226;23,59;12,0977720055878;5,04279516024084;7,47136681013566;10,6837456864599;14,8317787422042;20,0805189747072;2;1;2
"925";226;35,58;18,2063509623567;9,61731400986127;12,5370975625347;15,9569754367511;19,9083501927123;24,4217543613324;2;1;2
"926";226;48,78;23,817488636001;14,6830465648989;17,6006493887822;20,7557673875406;24,1447552735309;27,7643194697806;2;1;2
"927";226;60,84;27,3791682231724;18,8704795817281;21,5225096035917;24,2577054260237;27,0711585679889;29,9586234027276;1;1;1
"928";227;23,62;12,913575709912;5,05357343776027;7,48416727384648;10,6979294238522;14,8462245485184;20,0935209019212;2;0;2
"929";227;35,61;18,0073744491069;9,62907275348124;12,5493858417572;15,9690959752821;19,9194450273809;24,4308028693162;2;0;2
"930";227;48,82;22,862401372402;14,6977916297;17,6148189218126;20,768716841723;24,1558076975953;27,7727692138912;2;0;2
"931";227;60,87;26,2450020976486;18,8801887901378;21,5313875230973;24,2654602688679;27,0775085101631;29,9632956176309;2;0;2
