"idfustemed";"ntorasicc";"sdtorasicc";"dminicc";"toraminicc";"vtocoi";"vprodicc";"vti"
1;5;60,3739153208672;7,95305924247121;3,3;0,00234968403847932;0,196447475441132;0,217546143874321
2;5;59,8950606359663;7,51477270532487;3,2;0,00241691074908905;0,194165036097262;0,210423642087553
3;6;73,8511826887791;7,51366406721674;2;0,00276133585832747;0,24287299299641;0,258708767921164
4;5;57,7654728008788;7,50490636080204;3,3;0,00217557716125253;0,18016661832546;0,198222683020711
5;6;77,8448753795993;7,53208261755892;2,6;0,00308340733206097;0,274022512709978;0,288883552310708
6;5;62,3566987430352;8,32262948075924;3,3;0,0024794301916372;0,209207425141736;0,233209898881208
7;5;62,0453697827601;8,38486508588438;3,3;0,00242924079358302;0,206795846609477;0,232066449262505
8;6;79,3039488639188;7,67068660271802;2,9;0,0031523863955888;0,285347399001348;0,301148869004747
9;5;65,2080487109791;8,3169131707914;3,3;0,00281384829174108;0,230148703415429;0,251197723827915
10;4;42,5209522396358;7,66468519072556;3,3;0,00169040057804704;0,12073702772716;0,141570555986301
11;6;77,3907471876697;7,55972924090315;2,9;0,00298191950438168;0,271348215300046;0,287059650242103
12;6;84,6310700091798;8,03255552025273;3,3;0,00356546352831113;0,327397880772044;0,34454813492593
13;6;91,0296466715001;9,01800051768799;3,3;0,00400872021827456;0,376697054962076;0,400664281001953
14;6;81,166400009542;7,66274963447069;3,3;0,00329049308740301;0,301340632490403;0,316765021123475
15;5;65,646112215089;8,71087155878253;3,3;0,00276124979895857;0,232035371188241;0,257887470245236
16;6;83,7515931771057;7,90681230076433;3,3;0,00350343907216589;0,320842049460522;0,337264635488206
17;6;78,2757896519381;7,52491315137201;2,9;0,00308385570543017;0,278247280460546;0,293239732861448
18;6;78,0138287828381;7,68165268817037;2,6;0,00305893311837083;0,274421049289559;0,29053203744787
19;6;78,2757896519381;7,52491315137201;2,9;0,00308385570543017;0,278247280460546;0,293239732861448
20;5;56,5740030757257;7,56646075845955;2,6;0,00210708403711959;0,16909100451012;0,187638069305954
21;5;55,5179976434209;7,53751164676028;2,3;0,00203358555651968;0,161208244070682;0,179820227868386
22;5;56,241990311668;7,66317477505532;2,3;0,00207995379794203;0,165317428203555;0,184762653989383
23;5;59,2462331023267;7,65031441357804;3,3;0,00229994387461295;0,189675803493369;0,20811464764126
24;5;55,5179976434209;7,53751164676028;2,3;0,00203358555651968;0,161208244070682;0,179820227868386
25;5;54,8874642317137;7,58168224292556;2;0,00198775004216423;0,155870279922171;0,175035425689442
26;4;40,6549889264234;7,50291098415084;2,9;0,00154034975359749;0,108129799146773;0,128606886269758
27;4;44,3692674003641;8,15832450063637;3,3;0,00180873576745031;0,131172867364196;0,156275475460592
28;4;42,1268830118316;7,65213408863789;3,3;0,00164811114977192;0,118407295233199;0,139667062150352
29;5;64,0832084066613;8,45302171951735;3,3;0,0026443434524487;0,22128921890765;0,24521666921203
30;6;75,3276151759411;7,5103082675917;2,3;0,00287082805526711;0,254462171291411;0,26991825613301
31;6;78,9048497865204;7,6088686779328;2,9;0,00312715205910026;0,282609359959005;0,298047473651368
32;5;64,2283783768399;8,47783493821994;3,3;0,00265487040718555;0,222273592761335;0,246388336637022
33;5;61,0884620528831;7,95631445558087;3,3;0,00242816898392755;0,201425201388136;0,221862749353334
34;5;63,9597753802532;8,43391549711585;3,3;0,00263489548087374;0,220447193343139;0,24424353211193
35;6;79,6245066560404;7,50634394443713;3,2;0,0031845711487162;0,289702560954275;0,304340731240026
36;5;61,801637992934;8,07458699772984;3,3;0,00247880312363838;0,206070133998098;0,227310518039947
37;6;77,185795679771;7,57074572012665;2,6;0,00300265418354126;0,268799645764003;0,284302432885661
38;5;62,11610756073;8,12693649514678;3,3;0,00250124846009325;0,208134608833366;0,229737124816962
39;6;79,2628688499103;7,65508601220721;2,9;0,00315235102890594;0,285115642071126;0,300797333360047
40;5;63,8146781934163;8,40913778941938;3,3;0,00262440833347326;0,219467332474912;0,243078185079459
41;6;77,6995739172356;7,63967086902463;2,6;0,0030374858950665;0,272280133822693;0,288159547127125
42;6;74,1134243013222;7,52701124329093;2;0,00278493951590272;0,244691370985538;0,260510081981208
43;5;58,2911207191911;7,54445585414169;3,2;0,00223278781935522;0,183101248333845;0,200969314528486
44;5;60,232201688985;7,81422794571975;3,3;0,00236809733172592;0,19591929263465;0,215414989857768
45;5;64,936797491136;8,59413596424773;3,3;0,00270779833314552;0,227125431493115;0,252097867341622
46;5;65,5223435314291;8,6916057648084;3,3;0,00275159463291799;0,231171018976469;0,256884425188979
47;6;75,1078121379058;7,66161640343256;2;0,00285005331871003;0,251070435362122;0,267650222970483
48;6;82,0415039353947;7,78677305219713;3,3;0,00335060753443484;0,30766877780753;0,323785552058395
49;6;82,7163597508743;8,04824137899959;3,3;0,00335120772936969;0,311764698387997;0,330012197290271
50;6;81,4798348126926;7,56386002279983;3,3;0,00335011074670887;0,304301179728014;0,318804235872828
51;6;77,3612558402482;7,63558403953565;2,6;0,00300280186807245;0,269741849314134;0,285753525004745
52;5;61,9358088376957;8,04671758352457;3,3;0,00250104469850665;0,207119643300236;0,227876905182849
53;5;64,0841637657529;8,32583245583617;3,3;0,00267756035801176;0,221737478981235;0,243959721386954
54;6;76,6386389981457;7,60856297476546;2,3;0,00298113067281656;0,26360501396414;0,27930128131661
55;5;62,4405827925353;8,36030590243216;3,3;0,00247952535889317;0,209685475967357;0,234131677137639
56;5;62,5346659744561;8,2376950469386;3,3;0,00252088162699372;0,210760605851223;0,23339651975975
57;5;63,0808086605965;8,28154046625074;3,3;0,00257227670854235;0,214553013648098;0,237207972537836
58;5;62,4753595609259;8,08779127909167;3,3;0,00255223109447956;0,210844092085863;0,231601038396257
59;5;64,071684149506;8,52409210561747;3,3;0,00262470732491035;0,220964558866858;0,24590807964682
60;5;63,7154244418902;8,36485576269189;3,3;0,00262429312154418;0,218891690794163;0,242004776795278
61;6;79,4062760969182;7,67282609534084;2,9;0,00316268621316755;0,286126894329615;0,301899949475807
62;5;63,6913030890243;8,39005891874173;3,3;0,00261499614484141;0,218629135887927;0,24211013831657
63;6;76,1531979749754;7,62086175909694;2,3;0,002925860866237;0,259890345598901;0,275954213526267
64;5;61,2670157217065;7,98798543696128;3,3;0,00244028176857025;0,202576212824759;0,223239013982414
65;5;64,2283783768399;8,47783493821994;3,3;0,00265487040718555;0,222273592761335;0,246388336637022
66;5;64,2283783768399;8,47783493821994;3,3;0,00265487040718555;0,222273592761335;0,246388336637022
67;6;75,6262929021635;7,55065010204765;2,3;0,00289058088108304;0,256417171268531;0,272094684158258
68;4;39,8871439902862;7,60492671098116;2,3;0,00147840487669031;0,100765223812381;0,122455286567263
69;5;60,2410819843846;7,81817411446027;3,3;0,002368107083349;0,195967785222487;0,215503058128345
70;4;39,1343224792635;7,5641280253231;2;0,00142464779636866;0,095404413674345;0,117006099373987
71;4;44,7465644634405;8,24708358642;3,3;0,00183580985539923;0,133379494440218;0,159222954222798
72;5;62,5247450027365;8,19731776295314;3,3;0,00252997115382479;0,210824875520574;0,232934115496404
73;3;28,5167051762517;7,72431113847753;3,3;0,00121672107492963;0,0718333000182117;0,0963008024485455
74;5;57,9305706563408;7,64340692275731;2,9;0,00220199108296675;0,179005800153678;0,197792025306374
75;5;63,1077050817486;8,29353462801448;3,3;0,00257230760489271;0,21470731182348;0,237494917665916
76;5;62,1250369447948;8,1309135803382;3,3;0,00250125856291002;0,208184997145619;0,229830135798719
77;5;55,6782999676809;7,56916363744069;2,3;0,00204283327441721;0,162096532318284;0,180938785575052
78;5;60,9619587146083;7,93983834364137;3,3;0,00241812278458644;0,200591833637019;0,220944824191978
79;5;60,9619587146083;7,93983834364137;3,3;0,00241812278458644;0,200591833637019;0,220944824191978
80;5;65,253116786295;8,6473837842464;3,3;0,00273125761731215;0,229304388734504;0,254684143622278
81;6;77,1993649140837;7,57577248713117;2,6;0,00300266559660015;0,268872392150323;0,284414055356237
82;4;44,9699972045898;8,29686291439658;3,3;0,00185249065374666;0,134699884481157;0,160942505837352
83;5;63,1077050817486;8,29353462801448;3,3;0,00257230760489271;0,21470731182348;0,237494917665916
84;5;65,3858525818456;8,67066086021208;3,3;0,00274088772970484;0,230218662861046;0,255783941268975
85;5;65,6551449495151;8,71491551151398;3,3;0,00276126058589486;0,232089429764694;0,257990132454726
86;6;80,1220608175939;7,50617066981369;3,3;0,00322160029164119;0,293915521347081;0,308472513414527
87;6;77,3998782510067;7,59914805135802;2,6;0,00301723541344205;0,270249067799753;0,285905194243015
88;6;78,7615608758902;7,59116335268111;2,9;0,0031168752536205;0,281605054575219;0,296953249538448
89;6;79,119494253784;7,63735580052569;2,9;0,00314203278869728;0,284106374594548;0,299697094387704
90;6;83,0294721805795;7,83863837163203;3,3;0,00344328498633028;0,315333188085921;0,331473798138226
91;6;80,7678030321414;7,58773307547589;3,3;0,00326817323891718;0,298569949786115;0,313533516295886
92;6;76,8855691984886;7,53391621332824;2,6;0,00298141730593687;0,266755938169852;0,282072127361385
93;6;79,7961092295693;7,53077539723679;3,2;0,0031961249261071;0,290911579909986;0,305680221760009
94;6;76,1531979749754;7,62086175909694;2,3;0,002925860866237;0,259890345598901;0,275954213526267
95;6;73,9137802453303;7,50339700262994;2;0,00277094352822935;0,243397452915527;0,259098851698063
96;6;82,7581681610041;7,57071927385718;3,2;0,00350251227876234;0,314137323250675;0,32814937506957
97;6;80,9106305484742;7,5375890411657;3,2;0,00331228461144309;0,299589429272979;0,313985210983874
98;3;28,2830357109985;7,88636022276142;3,3;0,00116087739249237;0,070493640263953;0,0985951671255462
99;6;85,1903852984305;8,24974009725965;3,3;0,0035659763817538;0,330895171914195;0,349848875463283
100;6;80,3680377759332;7,81975136630008;3,3;0,00316362684547161;0,294313945580489;0,311540056896724
101;6;83,1720518332008;7,67535425728583;3,3;0,00350291561430987;0,317298914604398;0,332055915248963
102;6;90,4288815164967;8,67153488918711;3,3;0,00404400633861363;0,373308218140554;0,393769621221853
103;6;83,6328573885588;7,93781255770616;3,3;0,00348185118162263;0,319720195978796;0,336468265960912
104;6;81,440805988222;7,68865572754097;3,3;0,00331277958237364;0,303381611247099;0,318910469195427
105;5;63,8951568938485;8,44508738046664;3,3;0,0026245018550429;0,219935135742369;0,243956428221049
106;6;78,5335264452072;7,67135888763799;2,9;0,00307063386255028;0,279421029715447;0,295599891717404
107;6;83,9116154168327;8,04657194131472;3,3;0,00348210347900364;0,32143813245691;0,339056483391323
108;5;61,0500381604566;8,01493151763904;3,3;0,00240932318889217;0,200961097735862;0,222180866828036
109;5;61,5113471762077;8,26172986251266;3,3;0,00239997066032665;0,203409639665173;0,22750318361364
110;6;75,6468101543008;7,62515413186693;2,3;0,00287109128845106;0,256097177898887;0,272479757970593
111;5;64,1847412157691;8,57480807951127;3,3;0,00262483916627378;0,221626256573744;0,247176653073572
112;6;75,2027560838964;7,57364299182625;2,3;0,00283943865963803;0,253141895906099;0,269266712645705
113;5;59,4574792653633;7,85594503431186;3,3;0,00227323013117217;0,190454165823347;0,211220831318703
114;6;74,3083114214804;7,64178963669314;2;0,00277126386910394;0,245334221826934;0,262189494064218
115;5;64,5815831539232;8,63604488064383;3,3;0,00265528417688048;0,224347909990279;0,250336867672858
116;5;59,0254853770127;7,79107825576164;3,3;0,00224217004583216;0,18772109942545;0,208087199493701
117;5;62,1359402229917;8,26388630707972;3,3;0,00246917181408695;0,207823286971135;0,231245100461093
118;5;57,9090266809209;7,62064853687079;3,3;0,00216354384994716;0,180758052532775;0,200073352872637
119;6;73,5796820003086;7,5541417210192;2;0,00272094861213825;0,240632093103638;0,257028481345721
120;5;63,7625681551552;8,51026818600284;3,3;0,00259249099706662;0,218747181521295;0,243844156337036
121;6;83,8367440334562;7,94033828535091;3,3;0,00350351621974765;0,321366031259746;0,338045943524053
122;6;75,0168243598577;7,55154246462971;2,3;0,00282639055150446;0,251912914676564;0,267925295601429
123;6;76,3272504724792;7,52278008022455;2,6;0,00292608338745941;0,262641970918638;0,278129650763391
124;6;80,9258785572535;7,60677925135152;3,3;0,00327986576367896;0,299719370327538;0,31477599005574
125;5;58,9027471606176;7,7722813959538;3,3;0,00223347156479776;0,186949342670517;0,207197702375353
126;6;73,3940460107947;7,53189974609899;2;0,00270817635542901;0,239440793129886;0,255722277574985
127;6;73,3940460107947;7,53189974609899;2;0,00270817635542901;0,239440793129886;0,255722277574985
128;6;73,3940460107947;7,53189974609899;2;0,00270817635542901;0,239440793129886;0,255722277574985
129;6;80,1496708750984;7,51714513584745;3,3;0,00322162423019283;0,294077724151724;0,308712010707578
130;6;82,2793578408697;7,75941752585287;3,3;0,00338362689303416;0,309702928929484;0,325481575234934
131;6;81,0695659149719;7,62448011044067;3,3;0,0032904081333626;0,300764188016119;0,315908899444775
132;5;58,767316143517;7,75181848896402;3,3;0,00222382742507982;0,186098758625936;0,206221152390573
133;6;82,2793578408697;7,75941752585287;3,3;0,00338362689303416;0,309702928929484;0,325481575234934
134;6;86,2340264991183;8,26927588710443;3,3;0,00367751827068879;0,339477161472701;0,358084249932705
135;5;53,3754936606798;7,54667514196385;2;0,00183671466915001;0,146605031310219;0,167009919809027
136;5;62,9530734907449;8,38878174699584;3,3;0,00253046014645896;0,21327212313342;0,237543877879086
137;1;8,20191986044594;7,57802448381532;3,3;0,000713734366402647;0,017971390770788;0,0570423124969503
138;4;40,035878180115;7,64067749395738;2,9;0,00144745963075916;0,104373342417185;0,128098496372648
139;5;58,4628894445262;7,70390930150194;3,3;0,00220267687830489;0,184199849017385;0,20401653624771
140;5;56,044398986505;7,50468639014078;3,2;0,0020063403648672;0,168467216965091;0,187973455767776
141;6;81,4321897909198;7,84765018853151;3,3;0,00326875549269184;0,302531890634763;0,319485915481597
142;6;77,1998955969726;7,61242015454289;2,9;0,00294767800337021;0,269629721301554;0,285933678352669
143;6;79,1216425596186;7,58724505312343;3,3;0,00309590837030391;0,285787889650239;0,301452214521023
144;4;42,5360357063319;8,03119167619147;3,3;0,00162364230584689;0,120225936157523;0,146738935533803
145;6;78,2453447373071;7,67967103995018;2,9;0,00303802809512901;0,27717629909773;0,293579475913218
146;5;59,1756031430318;8,13892423133863;3,3;0,00217707671705902;0,187698630575493;0,212785982181397
147;5;59,4299342396215;7,93199981257029;3,3;0,00225214399657089;0,190029648005496;0,211831845670721
148;6;73,9858011409503;7,54531933424355;2,3;0,00272134796810865;0,244431755500919;0,260973428520979
149;6;79,3822096515662;7,65009284581004;3,3;0,0031062512157546;0,287491693762292;0,303602859130932
150;6;72,2308518013535;7,64925216180795;2;0,00255400408159759;0,230356517108768;0,248686360900839
151;6;76,9876037587088;7,60889502790316;2,9;0,00292670972845474;0,268055940445369;0,284438418750926
152;6;79,6454603813911;7,67169453573444;3,3;0,00312789626264964;0,289419779226088;0,305603279340672
153;6;78,1636705359151;7,56162735872444;3,2;0,00301803785015681;0,27822731584569;0,293980978466377
154;5;60,9747544695695;8,22260437216879;3,3;0,00235034701194859;0,199774549387924;0,223924002710855
155;6;80,3853914218882;7,74676984331204;3,3;0,00318525693930131;0,294803880608016;0,311324824255592
156;4;41,3312341895916;7,83548710410928;3,3;0,00152737622752658;0,113465930688976;0,139050893754605
157;4;39,6284675501809;7,51519908918143;3,2;0,00140918037404852;0,103809494573926;0,127097246489731
158;6;73,2358642624828;7,50622062842227;2,3;0,00265584231205914;0,239272883525901;0,255864811123084
159;5;62,5997910718877;8,47260892893196;3,3;0,00246969771233466;0,210468022716005;0,236385920479334
160;6;72,5775761162132;7,59401561770886;2;0,00260554670992175;0,233177609342506;0,250635626888833
161;5;61,1111009432233;8,24351458065091;3,3;0,00236026248770822;0,200661224072412;0,224955569259375
162;6;79,3563131061587;7,64008204781201;3,3;0,00310622902988076;0,287340196516492;0,303371982432055
163;6;74,3668222631863;7,64396781165962;2,3;0,00273219839481045;0,246584480655296;0,263925075468269
164;6;72,8776339801213;7,63129947319775;2;0,00262540184394166;0,235070678221238;0,252738859637037
165;6;84,5933244783902;8,19192140597971;3,3;0,00351616691534926;0,326273236661562;0,344962195366853
166;6;77,1183374254689;7,62181579304489;2,9;0,00293665793677025;0,268967092074051;0,2854052562255
167;6;82,1028301963964;8,02571025115975;3,3;0,00329131838472928;0,306972603425256;0,325326237910526
168;6;75,4976062333508;7,60802800691661;2,6;0,00281613449104684;0,256000649299489;0,272758861789799
169;5;55,461499985342;7,56382645581469;2,9;0,00196086494896162;0,163216553412355;0,183496311593938
170;6;75,8421329492549;7,64931427857401;2,6;0,00284003895617233;0,25830446913314;0,275283256205455
171;6;73,434428806036;7,53275422008621;2,3;0,00266850122590238;0,240534224808187;0,25728085457463
172;5;61,793228900477;8,34825286330676;3,3;0,0024101533966826;0,205126354399606;0,230154293097222
173;6;75,8421329492549;7,64931427857401;2,6;0,00284003895617233;0,25830446913314;0,275283256205455
174;5;53,5898322461605;7,54963583050909;2,3;0,00182924997322659;0,14907213716893;0,169967701349886
175;6;76,9876037587088;7,60889502790316;2,9;0,00292670972845474;0,268055940445369;0,284438418750926
176;4;42,842522796949;8,15784549994498;3,3;0,00163460513581874;0,121862768368196;0,150016462758467
177;5;62,0534138442168;8,38849820733683;3,3;0,00242924986422271;0,206841566409146;0,23215674749183
178;5;60,7149743700778;8,18255106644434;3,3;0,00233156431494869;0,198091277797663;0,221962852705721
179;4;44,3014170845252;8,46652604389133;3,3;0,00174204837559812;0,130257359622724;0,160967364080031
180;5;63,7195321729924;8,64491501279315;3,3;0,00255365951604734;0,217999073298271;0,24517437794161
181;5;61,5331422338386;8,30805424951951;3,3;0,0023911323990085;0,203418855822859;0,228161852134276
182;6;70,42910505087;7,50091066219261;2,9;0,0023119046751953;0,221741354625729;0,241284000033364
183;5;59,2425313801631;8,26092156960013;3,3;0,00215654845702055;0,187812284047369;0,214749168497221
184;4;40,3801371893899;7,93700274852056;3,3;0,00141029792300777;0,107938114946749;0,137841549801232
185;7;102,641453746882;7,68477397352556;3,3;0,00403446700552096;0,416410135955887;0,431457557299824
186;5;58,3439306623721;8,13561851655498;3,3;0,00209162283917396;0,182157957782982;0,208283873269871
187;7;99,0589208131249;7,53703702973102;3,2;0,0037429751095895;0,386875846793645;0,401662516777469
188;7;92,5127396084268;7,68062331956427;2,3;0,00322514785079008;0,331169212356574;0,348468561349397
189;7;94,7042547134027;7,63706666926221;2,3;0,00344628170049191;0,348752815036356;0,364749160113281
190;7;91,1737404369234;7,57318046978821;2;0,00317729459143297;0,321012547208937;0,337449673153357
191;7;91,6908330450539;7,54376585104024;2;0,00323491805430933;0,325239661229814;0,341187847230369
192;5;57,2799080796351;7,85580866900832;3,3;0,00204476398297109;0,175926630745542;0,199101057625602
193;7;100,302812966237;7,66032609078895;2,9;0,00388121951762767;0,395697726485597;0,41078231041528
194;6;71,3387738859733;7,61056056428143;2,6;0,00240171573742082;0,226313746109874;0,245971089106972
195;7;109,272090528297;8,2868631698422;3,3;0,00454275153742646;0,471276003095843;0,489159725061466
196;7;92,936683255814;7,67224772633171;2;0,00331563241306694;0,333928892649389;0,350555253204384
197;7;92,5922858606114;7,63645542632969;2;0,00329330662449819;0,331517665515905;0,347952310848007
198;7;99,124564070617;7,70423459594595;2,9;0,00375410663431038;0,385579098850849;0,401336804916346
199;7;98,9594738732419;7,68693267600145;2,9;0,00374284159279358;0,384325193750179;0,399994713939657
200;7;93,4193474482008;7,53345017940268;2,3;0,00335340070461738;0,339353551833351;0,354918778217661
201;7;109,948431379714;8,63098540291598;3,3;0,00451329713990535;0,475227457967696;0,495957283515074
202;4;39,7653739595917;7,73517538480667;3,3;0,0013810276496457;0,104774650541102;0,132082708892918
203;6;76,3133648803577;7,87616927343027;3,3;0,00273401077817117;0,263311175857606;0,283727072280912
204;7;99,3738228621828;7,51834796744941;3,2;0,00377794281115636;0,389594473860869;0,404163200666028
205;6;79,3438782537415;8,25019674429864;3,3;0,00293862911671364;0,284356742378377;0,307233574101304
206;6;82,7314376984889;8,66480627999052;3,3;0,00317706220115633;0,308858868310469;0,334617927644454
207;6;81,108713379691;8,46591091578339;3,3;0,0030617693456466;0,296996421271045;0,321347764316122
208;6;74,3898164751093;7,64137382763173;3,3;0,0026072725085815;0,250362459436503;0,269326769079528
209;6;76,3133648803577;7,87616927343027;3,3;0,00273401077817117;0,263311175857606;0,283727072280912
210;7;94,4866804987255;7,64318054881838;2,3;0,00342360233880127;0,346974380572022;0,363105034311623
211;7;92,936683255814;7,67224772633171;2;0,00331563241306694;0,333928892649389;0,350555253204384
212;6;76,4687093733535;7,89788675125082;3,3;0,00274364645978768;0,264358888264654;0,284929043740221
213;6;78,6773812011879;8,16656554256422;3,3;0,00289337067129836;0,279664878423996;0,30196921899088
214;6;68,9047446948502;7,58671993133188;2;0,00224411558817718;0,207860101188488;0,228095584060405
215;6;80,6569336919267;8,41005969214148;3,3;0,00303018257044528;0,293737485722715;0,317697915302653
216;6;78,5322104785015;8,14862685795214;3,3;0,00288348385589504;0,278646868011551;0,300831219384557
217;6;79,8547148655488;8,31200009788753;3,3;0,0029741888544868;0,287989932467234;0,311279820925911
218;7;91,8701480271212;7,56589110256317;2;0,00324540033228096;0,32645435641619;0,342532370143056
219;5;55,2249670180433;7,69864379667885;3,3;0,00187440053154183;0,163208022107797;0,186583863592361
220;6;80,802509938125;8,42814586082592;3,3;0,00304031791245524;0,294785222125807;0,318872476915064
221;6;80,0001412668087;8,33003162531431;3,3;0,00298423006265199;0,289026445274576;0,312440600012556
222;7;94,9967430330677;7,6923074291744;2,3;0,00345836524527484;0,350671095264871;0,367046599371352
223;7;99,7536126075719;7,55188131250923;3,2;0,00380562207422524;0,392549329387621;0,407264420818876
224;5;57,7654728008788;7,50490636080204;3,3;0,00217557716125253;0,18016661832546;0,198222683020711
225;6;79,5274675225334;7,6130284323522;2,6;0,0032415458779685;0,286490614061113;0,301312781617727
226;5;61,4640861833455;8,12377031081143;3,3;0,00242858808839115;0,203517421737115;0,225745573212562
227;0;0;0;0;0,000622506343763999;0;0,0406757004760986
228;5;61,744104799215;8,16078065391308;3,3;0,00245076685996025;0,205376018684295;0,227807165923549
229;5;63,3219626574881;8,31320027889837;3,3;0,00259198160881186;0,216196594885847;0,239025101863957
230;4;45,4068432584911;8,51352980709376;3,3;0,00186181452536403;0,137098704521416;0,166207813098485
231;6;76,9309405987913;7,52499569570926;2,3;0,00303675508308285;0,266343773846245;0,281158805778402
232;5;63,1995470306705;8,21090280253139;3,3;0,00260414856936975;0,215658010075044;0,237270975996011
233;5;62,7151155358113;8,11882905616756;3,3;0,00257185760960871;0,212465471424187;0,233382037496943
234;6;77,0060189927536;7,61626627295391;2;0,00306908907550083;0,26560490381919;0,280762831515322
235;3;27,4980311601979;7,56354406233558;2,9;0,00113130589148576;0,0647080580510418;0,0883325428272763
236;6;81,5758328701668;7,59158455699511;2,9;0,00341939044445477;0,303607905409447;0,317844042639755
237;6;80,3222007436692;7,64822300561694;2,9;0,00326766904060577;0,293393323377748;0,308552937385276
238;3;27,0060135381713;7,51784579798596;2,6;0,0010904185588961;0,0608768003235809;0,0844174564554811
239;5;62,9492123804883;8,18709106402142;3,3;0,00258131880060039;0,213922808073129;0,235475985956791
240;0;0;0;0;0,000528976321631278;0;0,0334347164005532
241;5;58,3043626674244;7,64961295586885;2,9;0,00224127499892848;0,181487073310271;0,200000477397991
242;5;59,8761334499856;7,6918762662294;3,3;0,00235890238569403;0,193863693972103;0,212233822947869
243;6;78,7885855390804;7,64709835454421;2,6;0,00315185939064786;0,280564588516286;0,295993012881714
244;4;43,276105948973;7,8935362522816;3,3;0,001732942940304;0,124898370801541;0,147812998160694
245;5;56,4837735532802;7,66108123990552;2,3;0,00210690138759952;0,166899851321491;0,18607049980465
246;5;57,4524017524429;7,50819214164798;2,9;0,00218358246361031;0,17633384500134;0,193968006203069
247;5;59,7321866867301;7,66766401734668;3,3;0,00234898164247597;0,192951904149241;0,211168285037877
248;5;64,1070075593849;8,37579110381446;3,3;0,00266718458903883;0,221730834699834;0,244585423045895
249;4;40,2822117079631;7,5530002308162;2,6;0,00151078839697724;0,104489279154571;0,125526931039101
250;6;74,9307208146644;7,5306989778761;2;0,00287042384624983;0,250661942347247;0,26607600337676
251;6;76,4440642120756;7,53782300738371;2,3;0,00298096769783491;0,262597125634731;0,27774960753157
252;0;0;0;0;0,000483858745406058;0;0,0296744677498994
253;5;65,3341144055006;8,57150878563498;3,3;0,0027608779417981;0,230175451721602;0,254396955122497
254;5;65,7742278316816;8,64396566863481;3,3;0,00279427820757637;0,233234921552346;0,257988924645617
255;4;45,3751619554418;8,35858614394399;3,3;0,00188861908970688;0,137160886025446;0,163664131414286
256;5;59,4660697338309;7,62493623141677;3,3;0,00233019785047875;0,191265164707565;0,209222306298975
257;5;57,4171806447438;7,6609752726718;2,6;0,00217499973055895;0,174244809647345;0,19312552831448
258;5;64,8055939892902;8,48759527726384;3,3;0,00272022263098051;0,226517495723575;0,250150111911829
259;5;64,4988515357182;8,43868186570127;3,3;0,00269682230176956;0,224408755798286;0,247700383082975
260;5;66,3511151572764;8,73749413008085;3,3;0,00283875496050495;0,2372811873213;0,262722402107077
261;1;8,17184667374617;7,6002369898708;2;0,000663650628892324;0,0106852175842178;0,0450500400070471
262;6;75,0730287310063;7,54852295348006;2;0,00288028515724573;0,251590759260862;0,267096141383075
263;2;16,7008696111848;7,53184124928415;2,6;0,000848918177755983;0,0336064087520062;0,0617519111929662
264;6;79,0306766635032;7,6077039318988;2,3;0,00324102613297683;0,281888170923731;0,296491777111825
265;5;61,4040751535829;7,93760864040743;3,3;0,00246834856977489;0,203714439276226;0,223625670791281
266;5;56,9745031328908;7,58627507034581;2,6;0,00214554277061171;0,171633200018628;0,190036019177613
267;6;86,1245300604625;8,60469434499324;3,3;0,00356683795299331;0,336818457030374;0,359125171403422
268;4;38,4968677462041;7,62539925116909;2;0,00134195569336584;0,0918002474188485;0,115846687025714
269;6;84,1277743683191;8,50785550083307;3,3;0,00337354768248767;0,320865461247461;0,343389691518473
270;6;86,2051006381431;8,75205053552881;3,3;0,00353203031122359;0,336732265548879;0,360821755911106
271;6;83,5856728638112;8,58281716549789;3,3;0,00329263779855168;0,316101996207004;0,340002609545631
272;6;72,0877838040774;7,50092306012123;2,3;0,00254172957885617;0,231155394427047;0,248426902294485
273;6;80,484433813513;7,93860728237741;3,3;0,00314331861542503;0,294644573032726;0,313011774341007
274;6;73,9392313512656;7,54331698816117;2,9;0,00263680608825;0,246045156959285;0,26354396365057
275;6;70,6907622621951;7,64472001333526;2;0,00240109764701092;0,21963521535035;0,23910138513123
276;5;59,7298480790702;8,14450696730937;3,3;0,0022343634996797;0,191434450143802;0,215917445361128
277;6;71,5921953285673;7,50022125423171;2,3;0,00249272474229079;0,227686560279492;0,245289032177264
278;6;81,9707007049458;8,38262983249129;3,3;0,00317639241484637;0,304170819599353;0,326712638098577
279;7;97,1415823701099;7,55907720865263;2,6;0,00365293185751685;0,369571358425227;0,384469018600147
280;6;76,38490146153;7,6252528937503;3,3;0,00280739446668324;0,264975018724947;0,282454305371735
281;6;83,974131023386;8,65115212217873;3,3;0,00331503390023926;0,318906897224782;0,34341362879763
282;5;55,6526095397777;7,6013814900356;2,9;0,00197176424067801;0,164304770314317;0,18487920802293
283;7;97,1415823701099;7,55907720865263;2,6;0,00365293185751685;0,369571358425227;0,384469018600147
284;7;97,1415823701099;7,55907720865263;2,6;0,00365293185751685;0,369571358425227;0,384469018600147
285;6;76,5404156896315;7,64714630762732;3,3;0,00281715849809529;0,26602581643558;0,283644096488892
286;4;43,784471259345;8,29314310110477;3,3;0,0017154553753643;0,127346612215606;0,155920826226116
287;7;107,293284768815;8,55315175539038;3,3;0,00425935974868858;0,451714832791369;0,472756738552836
