"idamostra";"idade1";"hdom1";"licl5";"lscl5";"lscl4";"lscl3";"lscl2";"lscl1";"is";"nmudou";"nis"
185;53,06;24,12;17,5424381769124;19,7341039996288;21,9783814796977;24,2720860958164;26,6124547667553;28,9970640564885;3;1;3
185;65,14;27,34;20,5574936053189;22,7289539475009;24,9160448782897;27,1175888099535;29,3325795223113;31,5601468740408;2;1;2
186;25,1;15,32;7,50788749845353;9,26561659522998;11,2320657464604;13,4119766919465;15,809814197103;18,4298014601877;2;1;2
186;37,25;19,64;12,4806622535391;14,5714560734489;16,7898315733964;19,1322219678885;21,5954292001694;24,1765619578985;2;1;2
186;49,8;24,54;16,614329880342;18,801260640234;21,0534251989619;23,3672095879486;25,739461620334;28,1674031579599;2;1;2
186;61,89;29,08;19,8059186702277;21,9871921800359;24,1927224029172;26,4207657329368;28,6698269331235;30,9386086771883;1;1;1
187;25,3;12,8;7,59718950836829;9,36373316011998;11,3376101546977;13,5232803452813;15,9249383027336;18,5465474821652;3;1;3
187;37,45;18,26;12,5542631119842;14,6479829547889;16,8681013709453;19,2110123814252;21,6734846194766;24,2525981866675;3;1;3
187;50;23,6;16,6728421672397;18,8602363460091;21,1120521194677;23,4246990941791;25,7950467082021;28,2203367465004;2;1;2
187;62,09;26,86;19,853346375055;22,0340903055322;24,2385347971555;26,4649709500634;28,7119336280314;30,9781518924453;2;1;2
188;37,45;18,76;12,5542631119842;14,6479829547889;16,8681013709453;19,2110123814252;21,6734846194766;24,2525981866675;3;1;3
188;50;23,76;16,6728421672397;18,8602363460091;21,1120521194677;23,4246990941791;25,7950467082021;28,2203367465004;2;1;2
188;62,09;27,42;19,853346375055;22,0340903055322;24,2385347971555;26,4649709500634;28,7119336280314;30,9781518924453;2;1;2
189;25,07;13,42;7,49447482285314;9,25086905253982;11,2161909503294;13,3952251522137;15,7924775890521;18,4122110746757;2;1;2
189;37,22;18,5;12,4695990884081;14,5599488370355;16,7780582771979;19,1203666676317;21,5836810980759;24,1651146811325;3;1;3
189;49,77;23,66;16,6055348495578;18,7923939944734;21,0446092097667;23,3585630267858;25,7311000446145;28,1594391611978;2;1;2
189;61,86;27,32;19,7987908526045;21,9801428929936;24,1858353663606;26,4141194636371;28,6634954337581;30,9326619920637;2;1;2
190;26,68;13,56;8,2075825763767;10,031088325891;12,0522709467011;14,2738290869714;16,6982820724955;19,3279941199637;3;1;3
190;38,83;19,2;13,0548759818319;15,1672149551101;17,3979620337843;19,7432899652192;22,1997819983877;24,7643614497898;3;1;3
190;51,38;24,32;17,0708998126558;19,2608515954402;21,5097578792755;23,8142015781899;26,1712100174084;28,5781695915589;2;1;2
190;63,47;26,38;20,1763350932597;22,3531490140261;24,5499182407723;26,7651740035753;28,9976590038985;31,2462841611794;3;1;3
191;38,83;19,98;13,0548759818319;15,1672149551101;17,3979620337843;19,7432899652192;22,1997819983877;24,7643614497898;2;1;2
191;51,38;26,8;17,0708998126558;19,2608515954402;21,5097578792755;23,8142015781899;26,1712100174084;28,5781695915589;1;1;1
191;63,47;30,26;20,1763350932597;22,3531490140261;24,5499182407723;26,7651740035753;28,9976590038985;31,2462841611794;1;1;1
192;26,77;14,92;8,24702231819823;10,0740180855168;12,0980576825297;14,3217354412796;16,7474721862339;19,3775387292473;2;1;2
192;38,93;20,24;13,0906648150535;15,2042506946555;17,4356774224015;19,781104842506;22,2371055893727;24,8005941736485;2;1;2
192;51,48;23,72;17,0993641663777;19,2894595103912;21,5381223395723;23,841948794502;26,1979781828065;28,6036078206489;3;1;3
192;63,57;26,32;20,1994545817048;22,3759657127448;24,572166893879;26,7866067857315;29,0180431480706;31,2654000538243;3;1;3
193;30,72;15,92;9,92874703274039;11,8851024158087;14,010934526985;16,3053183533177;18,7674060284377;21,3964152449812;3;1;3
193;44,42;21,08;14,9579621865713;17,1220152469893;19,3751689546061;21,7133768581601;24,133073609762;26,6310873953643;3;1;3
193;56,27;24,28;18,4054551723954;20,5966956773182;22,8293226912595;25,1006445463057;27,4083365907108;29,7503686346472;3;1;3
193;63,86;27,42;20,2662859754831;22,4419058184337;24,6364510672875;26,8485209427382;29,0769168626378;31,3206010187219;2;1;2
194;44,42;23,26;14,9579621865713;17,1220152469893;19,3751689546061;21,7133768581601;24,133073609762;26,6310873953643;2;1;2
194;56,27;26,64;18,4054551723954;20,5966956773182;22,8293226912595;25,1006445463057;27,4083365907108;29,7503686346472;2;1;2
194;63,86;29,4;20,2662859754831;22,4419058184337;24,6364510672875;26,8485209427382;29,0769168626378;31,3206010187219;1;1;1
195;30,75;16,72;9,94113284891541;11,8983095582877;14,0247577850839;16,3195326498539;18,7817681805713;21,4106654527994;2;0;2
195;44,45;23,16;14,9676570407739;17,1319010892523;19,3851013651429;21,7232124676745;24,1426701972929;26,6403039445514;2;0;2
195;56,31;26,34;18,4159069422425;20,6071148365605;22,8395763829971;25,1106063608406;27,4178858135345;29,7593896275273;2;0;2
195;63,9;28,4;20,2754790769618;22,4509744587607;24,6452903123014;26,8570328331155;29,0850094593298;31,3281876371746;2;0;2
196;30,75;18,32;9,94113284891541;11,8983095582877;14,0247577850839;16,3195326498539;18,7817681805713;21,4106654527994;2;1;2
196;44,45;24,14;14,9676570407739;17,1319010892523;19,3851013651429;21,7232124676745;24,1426701972929;26,6403039445514;2;1;2
196;56,31;27,26;18,4159069422425;20,6071148365605;22,8395763829971;25,1106063608406;27,4178858135345;29,7593896275273;2;1;2
196;63,9;29,76;20,2754790769618;22,4509744587607;24,6452903123014;26,8570328331155;29,0850094593298;31,3281876371746;1;1;1
197;44,45;20,8;14,9676570407739;17,1319010892523;19,3851013651429;21,7232124676745;24,1426701972929;26,6403039445514;3;0;3
197;56,31;23,96;18,4159069422425;20,6071148365605;22,8395763829971;25,1106063608406;27,4178858135345;29,7593896275273;3;0;3
197;63,9;26,54;20,2754790769618;22,4509744587607;24,6452903123014;26,8570328331155;29,0850094593298;31,3281876371746;3;0;3
198;30,78;18,66;9,95351264075105;11,9115084823357;14,0385707230389;16,3337347060772;18,7961164396527;21,4249004650215;2;1;2
198;44,48;22,92;14,9773465572958;17,1417807903779;19,3950269637444;21,73304074589;24,1522591017416;26,6495126404679;2;1;2
198;56,34;26,64;18,4237410119001;20,6149240399055;22,847261186721;25,1180720710739;27,4250420107772;29,7661497016681;2;1;2
198;63,93;29,2;20,2823699336646;22,457771729053;24,6519153801696;26,8634123137992;29,0910744829987;31,3338732743228;1;1;1
199;44,48;20,78;14,9773465572958;17,1417807903779;19,3950269637444;21,73304074589;24,1522591017416;26,6495126404679;3;1;3
199;56,34;22,7;18,4237410119001;20,6149240399055;22,847261186721;25,1180720710739;27,4250420107772;29,7661497016681;4;1;4
199;63,93;25,64;20,2823699336646;22,457771729053;24,6519153801696;26,8634123137992;29,0910744829987;31,3338732743228;3;1;3
200;27,56;16,76;8,59117425005666;10,4476860315179;12,4956807296776;14,7368882975596;17,1729166514755;19,8052685963943;2;0;2
200;53,12;26,34;17,5590201089643;19,7507207270998;21,9948126205676;24,2881199498733;26,6278874178915;29,0116986193596;2;0;2
201;27,56;17,58;8,59117425005666;10,4476860315179;12,4956807296776;14,7368882975596;17,1729166514755;19,8052685963943;1;0;1
201;53,12;27,88;17,5590201089643;19,7507207270998;21,9948126205676;24,2881199498733;26,6278874178915;29,0116986193596;1;0;1
202;41,26;19,84;13,9062358356905;16,0453055240639;18,2894472897939;20,6346240591269;23,0772536495542;25,6141285080097;3;0;3
202;53,12;22,6;17,5590201089643;19,7507207270998;21,9948126205676;24,2881199498733;26,6278874178915;29,0116986193596;3;0;3
203;41,26;23,38;13,9062358356905;16,0453055240639;18,2894472897939;20,6346240591269;23,0772536495542;25,6141285080097;1;0;1
203;53,12;26,64;17,5590201089643;19,7507207270998;21,9948126205676;24,2881199498733;26,6278874178915;29,0116986193596;1;0;1
204;41,26;20,58;13,9062358356905;16,0453055240639;18,2894472897939;20,6346240591269;23,0772536495542;25,6141285080097;3;0;3
204;53,12;23,7;17,5590201089643;19,7507207270998;21,9948126205676;24,2881199498733;26,6278874178915;29,0116986193596;3;0;3
205;25,39;13,26;7,63730892457494;9,40777151041459;11,3849420234973;13,5731557632962;15,9764880904435;18,5987880158688;3;1;3
205;37,12;20,28;12,4326784166315;14,5215381120495;16,7387518973;19,0807794936861;21,5444454323083;24,1268778374095;2;1;2
205;50,13;24,72;16,7107623832854;18,8984448237628;21,1500236578513;23,4619240373715;25,8310296379137;28,254595344395;2;1;2
205;62,12;26,92;19,8604468970853;22,0411104898229;24,2453915171575;26,4715862877994;28,718234181559;30,984068217675;2;1;2
206;37,12;19,76;12,4326784166315;14,5215381120495;16,7387518973;19,0807794936861;21,5444454323083;24,1268778374095;2;1;2
206;50,13;23,46;16,7107623832854;18,8984448237628;21,1500236578513;23,4619240373715;25,8310296379137;28,254595344395;3;1;3
206;62,12;26,46;19,8604468970853;22,0411104898229;24,2453915171575;26,4715862877994;28,718234181559;30,984068217675;3;1;3
207;25,3;14,02;7,59718950836829;9,36373316011998;11,3376101546977;13,5232803452813;15,9249383027336;18,5465474821652;2;1;2
207;37,02;20,9;12,3956908360063;14,4830452917904;16,6993498138581;19,0410850751196;21,505093492724;24,0885186093546;2;1;2
207;50,03;25,62;16,681600858535;18,8690624607101;21,1208242667391;23,4332994552303;25,8033607372881;28,2282529105845;2;1;2
207;62,02;29,16;19,8367646733265;22,0176951474055;24,2225204446681;26,4495195145592;28,6972166843275;30,9643317800262;1;1;1
208;26,02;13,56;7,91695292356223;9,71403840653889;11,7134340148043;13,9186418713189;16,3329427469609;18,9594253064196;3;2;3
208;37,75;19,26;12,664164616106;14,7621625963515;16,9847963662214;19,3284046768168;21,7897093883903;24,3657506357217;3;2;3
208;50,76;25,18;16,8932801699893;19,0822181154253;21,3325374461791;23,6407410146475;26,0037834247077;28,4189846365683;2;2;2
208;62,75;28,96;20,0087418714541;22,1876651622982;24,3884779085231;26,6095859365495;28,849623500044;31,1074066999556;1;2;1
209;37,75;20,62;12,664164616106;14,7621625963515;16,9847963662214;19,3284046768168;21,7897093883903;24,3657506357217;2;0;2
209;50,76;24,58;16,8932801699893;19,0822181154253;21,3325374461791;23,6407410146475;26,0037834247077;28,4189846365683;2;0;2
209;62,75;27,5;20,0087418714541;22,1876651622982;24,3884779085231;26,6095859365495;28,849623500044;31,1074066999556;2;0;2
210;37,75;18,2;12,664164616106;14,7621625963515;16,9847963662214;19,3284046768168;21,7897093883903;24,3657506357217;3;0;3
210;50,76;23,4;16,8932801699893;19,0822181154253;21,3325374461791;23,6407410146475;26,0037834247077;28,4189846365683;3;0;3
210;62,75;26,02;20,0087418714541;22,1876651622982;24,3884779085231;26,6095859365495;28,849623500044;31,1074066999556;3;0;3
211;27,56;12,7;8,59117425005666;10,4476860315179;12,4956807296776;14,7368882975596;17,1729166514755;19,8052685963943;3;1;3
211;41,26;18,66;13,9062358356905;16,0453055240639;18,2894472897939;20,6346240591269;23,0772536495542;25,6141285080097;3;1;3
211;53,12;21,64;17,5590201089643;19,7507207270998;21,9948126205676;24,2881199498733;26,6278874178915;29,0116986193596;4;1;4
212;26,25;11,78;8,01851009112561;9,82496991761587;11,8321274962733;14,0431971243874;16,4611862488887;19,0889230087097;4;1;4
212;40,05;17,36;13,487053646093;15,613718422336;17,8519792418524;20,1978776128642;22,6478906997301;25,1988554795777;4;1;4
212;50,3;21,72;16,7602168063349;18,9482609755015;21,1995179681429;23,5104335218006;25,877910140732;28,2992200141623;3;1;3
213;40,05;19,48;13,487053646093;15,613718422336;17,8519792418524;20,1978776128642;22,6478906997301;25,1988554795777;3;1;3
213;50,3;23,54;16,7602168063349;18,9482609755015;21,1995179681429;23,5104335218006;25,877910140732;28,2992200141623;2;1;2
214;40,05;16,68;13,487053646093;15,613718422336;17,8519792418524;20,1978776128642;22,6478906997301;25,1988554795777;4;1;4
214;50,3;21,46;16,7602168063349;18,9482609755015;21,1995179681429;23,5104335218006;25,877910140732;28,2992200141623;3;1;3
215;24,28;11,16;7,13970799854155;8,85973085869714;10,7941039649936;12,9488010709114;15,3294742588544;17,9414937479172;3;0;3
215;38,07;18,2;12,7807339750876;14,8831515363722;17,1083403221296;19,4525846435311;21,912560554305;24,485269277462;3;0;3
215;48,32;21,74;16,1747123732588;18,3574299549971;20,6115528057667;22,9333064340062;25,3193901118094;27,766887826296;3;0;3
216;38,07;16,26;12,7807339750876;14,8831515363722;17,1083403221296;19,4525846435311;21,912560554305;24,485269277462;4;1;4
216;48,32;21,26;16,1747123732588;18,3574299549971;20,6115528057667;22,9333064340062;25,3193901118094;27,766887826296;3;1;3
217;24,24;12,1;7,12166781409003;8,839785295877;10,7725249496353;12,9259238731342;15,3056954720336;17,9172694511124;3;1;3
217;38,04;19,6;12,7698344220456;14,8718438613005;17,0967986371949;19,4409879710535;21,9010920360826;24,4741155442505;2;1;2
217;48,29;23,96;16,1656789107347;18,3482962263674;20,6024468933798;22,9243534400987;25,310712354513;27,7586050188519;2;1;2
218;38,04;20;12,7698344220456;14,8718438613005;17,0967986371949;19,4409879710535;21,9010920360826;24,4741155442505;2;0;2
218;48,29;24,94;16,1656789107347;18,3482962263674;20,6024468933798;22,9243534400987;25,310712354513;27,7586050188519;2;0;2
219;23,29;11,18;6,691215829557;8,36219752615914;10,2541624408865;12,3747460607783;14,731217929735;17,3305249976111;3;1;3
219;37,09;20,02;12,4215891711415;14,509998894334;16,7269413346672;19,0688824473259;21,5326520822883;24,115382946378;2;1;2
219;47,34;23,8;15,8770593036322;18,0561779694295;20,3109487091007;22,6375059373001;25,032463203348;27,4928238074452;2;1;2
220;37,09;15,2;12,4215891711415;14,509998894334;16,7269413346672;19,0688824473259;21,5326520822883;24,115382946378;4;1;4
220;47,34;21,04;15,8770593036322;18,0561779694295;20,3109487091007;22,6375059373001;25,032463203348;27,4928238074452;3;1;3
221;37,09;15,76;12,4215891711415;14,509998894334;16,7269413346672;19,0688824473259;21,5326520822883;24,115382946378;4;1;4
221;47,34;22,44;15,8770593036322;18,0561779694295;20,3109487091007;22,6375059373001;25,032463203348;27,4928238074452;3;1;3
222;24,38;12,82;7,18477690529205;8,90953587837643;10,8479640489197;13,0058781612226;15,3887784135689;18,0018877937987;3;1;3
222;38,17;20,04;12,8170228235223;14,9207916017188;17,146752263324;19,4911730370341;21,9507165018962;24,5223724844362;2;1;2
222;48,42;24,34;16,2047884548967;18,3878358526359;20,6418624461323;22,963103760886;25,3482684187142;27,7944491480152;2;1;2
223;23,26;11,42;6,67756395842125;8,34699690768361;10,2376104696116;12,357093637689;14,712768335456;17,3116328377203;3;1;3
223;37,06;17,88;12,4104939019089;14,4984522830812;16,7151221506902;19,0569757379646;21,520848253927;24,1038770247345;3;1;3
223;47,31;23,26;15,8678635541083;18,046861273373;20,30164313245;22,6283409697624;25,0235658883151;27,4843188687318;2;1;2
224;37,06;20,2;12,4104939019089;14,4984522830812;16,7151221506902;19,0569757379646;21,520848253927;24,1038770247345;2;1;2
224;47,31;25,8;15,8678635541083;18,046861273373;20,30164313245;22,6283409697624;25,0235658883151;27,4843188687318;1;1;1
225;37,06;19,88;12,4104939019089;14,4984522830812;16,7151221506902;19,0569757379646;21,520848253927;24,1038770247345;2;0;2
225;47,31;23,82;15,8678635541083;18,046861273373;20,30164313245;22,6283409697624;25,0235658883151;27,4843188687318;2;0;2
226;27,43;16,96;8,53479734200439;10,3865876049481;12,4307759184647;14,6692283076008;17,1036802609828;19,7357547661908;2;0;2
227;29,37;15,42;9,36520404990717;11,2822471977064;13,378088041469;15,6527927200712;18,1064221984014;20,7390330205437;3;1;3
227;41,33;19,08;13,9302018831611;16,0699375025987;18,3143748030976;20,6594735909468;23,1016495103957;25,6376935545876;3;1;3
227;53,35;24,38;17,6224214218217;19,8142393031012;22,0576075087645;24,3493836967598;26,6868425798575;29,0675948392957;2;1;2
227;66;27,94;20,749759629776;22,9182302193943;25,1001891077232;27,2946084749998;29,5006108633412;31,7174381099051;2;1;2
228;41,33;18,18;13,9302018831611;16,0699375025987;18,3143748030976;20,6594735909468;23,1016495103957;25,6376935545876;4;1;4
228;53,35;21,7;17,6224214218217;19,8142393031012;22,0576075087645;24,3493836967598;26,6868425798575;29,0675948392957;4;1;4
228;66;26,26;20,749759629776;22,9182302193943;25,1001891077232;27,2946084749998;29,5006108633412;31,7174381099051;3;1;3
229;29,47;15,2;9,40735896975732;11,3274770758879;13,4256972347824;15,7020053410776;18,1563883984813;20,7888343579276;3;1;3
229;41,43;19,18;13,9643856040187;16,1050630662897;18,3499143972317;20,6948952024049;23,1364182471332;25,6712726480883;3;1;3
229;53,45;24,94;17,6499069302713;19,84176789222;22,0848154430283;24,375921910068;26,7123751365647;29,0917976458001;2;1;2
229;66,36;27,96;20,8294501023141;22,9966252993529;25,1764085862995;27,3678347428373;29,5700800577145;31,7824330508497;2;1;2
230;25,59;11,64;7,72631289147537;9,50537963209138;11,4897616901085;13,6835225979052;16,090477988655;18,7142278619449;3;1;3
230;39,13;19,58;13,1620463669109;15,2780862608248;17,5108372571533;19,8564345838777;22,3114307130017;24,8727235064776;3;1;3
230;48,72;24,22;16,2946904243415;18,4786870216225;20,7323925737681;23,0520734126904;25,4344668371015;27,8766923261332;2;1;2
231;25,59;13,44;7,72631289147537;9,50537963209138;11,4897616901085;13,6835225979052;16,090477988655;18,7142278619449;3;1;3
231;39,13;20,02;13,1620463669109;15,2780862608248;17,5108372571533;19,8564345838777;22,3114307130017;24,8727235064776;2;1;2
231;48,72;24,6;16,2946904243415;18,4786870216225;20,7323925737681;23,0520734126904;25,4344668371015;27,8766923261332;2;1;2
232;39,13;17,81;13,1620463669109;15,2780862608248;17,5108372571533;19,8564345838777;22,3114307130017;24,8727235064776;3;1;3
232;48,72;23,9;16,2946904243415;18,4786870216225;20,7323925737681;23,0520734126904;25,4344668371015;27,8766923261332;2;1;2
233;25,59;12,58;7,72631289147537;9,50537963209138;11,4897616901085;13,6835225979052;16,090477988655;18,7142278619449;3;1;3
233;39,13;19,62;13,1620463669109;15,2780862608248;17,5108372571533;19,8564345838777;22,3114307130017;24,8727235064776;3;1;3
233;48,72;23,78;16,2946904243415;18,4786870216225;20,7323925737681;23,0520734126904;25,4344668371015;27,8766923261332;2;1;2
234;39,13;19,18;13,1620463669109;15,2780862608248;17,5108372571533;19,8564345838777;22,3114307130017;24,8727235064776;3;1;3
234;48,72;24,82;16,2946904243415;18,4786870216225;20,7323925737681;23,0520734126904;25,4344668371015;27,8766923261332;2;1;2
235;25,62;13,22;7,73964541553309;9,51999043156935;11,5054415636703;13,700022169937;16,1075095335902;18,7314669254253;3;1;3
235;39,16;19,92;13,1727310821361;15,2891345380296;17,5220801827358;19,8676996869479;22,3225426193493;24,8835044537725;2;1;2
235;48,75;24,18;16,3036537900073;18,4877420200473;20,7414128364528;23,060935712926;25,4430508666253;27,8848804943017;2;1;2
236;26,12;13,52;7,96114411879823;9,76232769000512;11,7651207139594;13,9728991236231;16,3888237825478;19,0158689971898;3;1;3
236;39,65;18,64;13,3464195066624;15,4685963902014;17,7045767683873;20,0504390653254;22,5026897698274;25,0581892590295;3;1;3
236;49,24;23,76;16,4493690986691;18,6348710005581;20,8879082117854;23,2048030403243;25,582344628332;28,0177006112535;2;1;2
237;26,12;12,78;7,96114411879823;9,76232769000512;11,7651207139594;13,9728991236231;16,3888237825478;19,0158689971898;3;1;3
237;39,65;20,02;13,3464195066624;15,4685963902014;17,7045767683873;20,0504390653254;22,5026897698274;25,0581892590295;3;1;3
237;49,24;24,24;16,4493690986691;18,6348710005581;20,8879082117854;23,2048030403243;25,582344628332;28,0177006112535;2;1;2
238;25,82;12,12;7,82840677148935;9,61719214601455;11,6096870952977;13,8096510316387;16,2206095661047;18,845885187094;3;0;3
238;39,36;18;13,2438127134166;15,3626099631155;17,5968269642867;19,9425725586959;22,3963777524986;24,9551228132845;3;0;3
238;48,95;21,82;16,3632853850857;18,5479694148832;20,8013966052418;23,1198576527375;25,5001124608766;27,9393015363688;3;0;3
239;25,82;12,08;7,82840677148935;9,61719214601455;11,6096870952977;13,8096510316387;16,2206095661047;18,845885187094;3;1;3
239;39,36;16,76;13,2438127134166;15,3626099631155;17,5968269642867;19,9425725586959;22,3963777524986;24,9551228132845;4;1;4
239;48,95;21,38;16,3632853850857;18,5479694148832;20,8013966052418;23,1198576527375;25,5001124608766;27,9393015363688;3;1;3
240;24,8;10,04;7,37356064023888;9,11779039875188;11,0728112757804;13,2438012899194;15,635644474976;18,252968031404;4;1;4
240;37,29;16,02;12,4954037867304;14,586787596355;16,8055159586035;19,1480140964513;21,6110771524103;24,1918079702027;4;1;4
240;49,51;20,92;16,5291117595348;18,7153270056293;20,967962850299;23,2833718952801;25,658371216648;28,0901543006975;4;1;4
240;62,52;24,74;19,9547823661964;22,1343526606699;24,3364393676512;26,5594083028992;28,8018590773879;31,0625774696478;3;1;3
241;37,29;18,82;12,4954037867304;14,586787596355;16,8055159586035;19,1480140964513;21,6110771524103;24,1918079702027;3;0;3
241;49,51;23,18;16,5291117595348;18,7153270056293;20,967962850299;23,2833718952801;25,658371216648;28,0901543006975;3;0;3
241;62,52;25,48;19,9547823661964;22,1343526606699;24,3364393676512;26,5594083028992;28,8018590773879;31,0625774696478;3;0;3
242;37,29;19,72;12,4954037867304;14,586787596355;16,8055159586035;19,1480140964513;21,6110771524103;24,1918079702027;2;0;2
242;49,51;24,82;16,5291117595348;18,7153270056293;20,967962850299;23,2833718952801;25,658371216648;28,0901543006975;2;0;2
242;62,52;27,6;19,9547823661964;22,1343526606699;24,3364393676512;26,5594083028992;28,8018590773879;31,0625774696478;2;0;2
243;24,05;11,68;7,03588009181809;8,74486105403936;10,6697517905194;12,8168945473283;15,1922985164962;17,8016806551722;3;1;3
243;36,53;16,24;12,2134822026298;14,2932377044761;16,5048863050877;18,8450185957976;21,310571245128;23,8987694029839;4;1;4
243;48,75;22,82;16,3036537900073;18,4877420200473;20,7414128364528;23,060935712926;25,4430508666253;27,8848804943017;3;1;3
243;61,76;26,32;19,7750056531144;21,9566177413681;24,1628498908338;26,3919359541778;28,642361135504;30,9128109553596;3;1;3
244;36,53;19,46;12,2134822026298;14,2932377044761;16,5048863050877;18,8450185957976;21,310571245128;23,8987694029839;2;0;2
244;48,75;25,08;16,3036537900073;18,4877420200473;20,7414128364528;23,060935712926;25,4430508666253;27,8848804943017;2;0;2
244;61,76;27,9;19,7750056531144;21,9566177413681;24,1628498908338;26,3919359541778;28,642361135504;30,9128109553596;2;0;2
245;24,44;11,04;7,21179639716003;8,93937838214514;10,8802201143562;13,0400450535034;15,4242632364922;18,0380103205581;3;1;3
245;36,93;16,64;12,3623447474765;14,4483314104508;16,6638058663528;19,0052680672543;21,4695769124219;24,0538901732833;4;1;4
245;49,15;22,02;16,4227017187426;18,6079555754788;20,8611184163734;23,1785026346489;25,5568882122123;27,9934342933431;3;1;3
245;62,16;26,02;19,8699087391419;22,0504648516325;24,2545276831662;26,480400488247;28,7266286683998;30,9919505198471;3;1;3
246;24,05;11,04;7,03588009181809;8,74486105403936;10,6697517905194;12,8168945473283;15,1922985164962;17,8016806551722;3;1;3
246;36,53;16,28;12,2134822026298;14,2932377044761;16,5048863050877;18,8450185957976;21,310571245128;23,8987694029839;4;1;4
246;48,75;20,88;16,3036537900073;18,4877420200473;20,7414128364528;23,060935712926;25,4430508666253;27,8848804943017;3;1;3
246;61,76;25,6;19,7750056531144;21,9566177413681;24,1628498908338;26,3919359541778;28,642361135504;30,9128109553596;3;1;3
247;24,93;12,74;7,43182324059519;9,18194395620165;11,1419597488363;13,3168575775085;15,7113377045066;18,329850108862;3;1;3
247;37,42;19,36;12,5432399973614;14,6365247377536;16,8563851140636;19,1992209051065;21,6618056306546;24,2412235797701;2;1;2
247;49,64;25,54;16,5673680721975;18,7539104951821;21,0063401657716;23,3210245592212;25,6947944380864;28,1248559322347;2;1;2
247;62,65;28,3;19,9853065349773;22,164512758369;24,3658804804877;26,587798128279;28,8288848928365;31,0879436930036;2;1;2
248;26,54;12,12;8,14613934182897;9,96416306755799;11,9808479473828;14,1990573585313;16,621466343208;19,2505869250109;3;1;3
248;39,88;17,22;13,4274102312896;15,5521919471308;17,7895047784846;20,1354052230326;22,586382285007;25,1392823276513;4;1;4
248;50,66;19,98;16,8644466963409;19,0532007740887;21,303732124293;23,612531011874;25,9765405753958;28,3930702756657;4;1;4
248;63,14;25,04;20,0997693352628;22,2775656214708;24,4761983742229;26,694141322801;28,9300874669949;31,1829042904034;3;1;3
249;26,64;10,76;8,19003882633676;10,011984901332;12,0318891312156;14,2524969227084;16,6763717808543;19,3059198392716;4;2;4
249;39,98;19,28;13,4625171284065;15,58841084141;17,8262850738485;20,1721873823722;22,6225996965423;25,1743627597223;3;2;3
249;50,76;22,76;16,8932801699893;19,0822181154253;21,3325374461791;23,6407410146475;26,0037834247077;28,4189846365683;3;2;3
249;63,24;27,76;20,1230151929026;22,3005165434155;24,498586395861;26,7157159003377;28,9506131189076;31,202158702017;2;2;2
250;25,89;13,28;7,85942259996371;9,65112886273229;11,6460552000829;13,8478702227005;16,2600130785611;18,8857236354367;3;1;3
250;39,22;20,34;13,1940829148886;15,3112099665778;17,5445418088196;19,8902031023336;22,3447377027772;24,9050363921316;2;1;2
250;50;23,16;16,6728421672397;18,8602363460091;21,1120521194677;23,4246990941791;25,7950467082021;28,2203367465004;3;1;3
250;62,48;27,1;19,9453770425957;22,1250585027084;24,327365866419;26,5506579941587;28,7935284726185;31,0547578056482;2;1;2
251;39,22;20,4;13,1940829148886;15,3112099665778;17,5445418088196;19,8902031023336;22,3447377027772;24,9050363921316;2;1;2
251;50;22,56;16,6728421672397;18,8602363460091;21,1120521194677;23,4246990941791;25,7950467082021;28,2203367465004;3;1;3
251;62,48;27,08;19,9453770425957;22,1250585027084;24,327365866419;26,5506579941587;28,7935284726185;31,0547578056482;2;1;2
252;25,89;13,2;7,85942259996371;9,65112886273229;11,6460552000829;13,8478702227005;16,2600130785611;18,8857236354367;3;1;3
252;39,22;19,28;13,1940829148886;15,3112099665778;17,5445418088196;19,8902031023336;22,3447377027772;24,9050363921316;3;1;3
252;50;22,56;16,6728421672397;18,8602363460091;21,1120521194677;23,4246990941791;25,7950467082021;28,2203367465004;3;1;3
252;62,48;27,24;19,9453770425957;22,1250585027084;24,327365866419;26,5506579941587;28,7935284726185;31,0547578056482;2;1;2
253;39,22;21,4;13,1940829148886;15,3112099665778;17,5445418088196;19,8902031023336;22,3447377027772;24,9050363921316;2;1;2
253;50;23,24;16,6728421672397;18,8602363460091;21,1120521194677;23,4246990941791;25,7950467082021;28,2203367465004;3;1;3
253;62,48;27,78;19,9453770425957;22,1250585027084;24,327365866419;26,5506579941587;28,7935284726185;31,0547578056482;2;1;2
254;25,95;11,84;7,88598648825463;9,68018276073932;11,6771792677969;13,8805674348183;16,2937129595098;18,9197855645582;3;1;3
254;38,11;18,22;12,7952574496439;14,8982171913797;17,1237162304727;19,4680323926827;21,9278362945697;24,5001245575954;3;1;3
254;49,54;24,1;16,5379481001908;18,7242397815939;20,9768287872076;23,2920711347461;25,6667870452372;28,0981729115406;2;1;2
255;38,11;20,24;12,7952574496439;14,8982171913797;17,1237162304727;19,4680323926827;21,9278362945697;24,5001245575954;2;0;2
255;49,54;25,48;16,5379481001908;18,7242397815939;20,9768287872076;23,2920711347461;25,6667870452372;28,0981729115406;2;0;2
256;25,82;14,88;7,82840677148935;9,61719214601455;11,6096870952977;13,8096510316387;16,2206095661047;18,845885187094;2;1;2
256;37,98;21,24;12,7480174421165;14,8492068022209;17,0736901522214;19,4177666528646;21,8781248238528;24,4517764528009;2;1;2
256;49,41;26,1;16,4996227335911;18,6855791307585;20,9383678808804;23,2543302707802;25,6302729523611;28,0633797724057;1;1;1
